name,city,state,chain,verdict,facility_type,confidence,reason,trophies,tss
Spotless Carwash,Forest Park,IL,,confirmed_touchless,mixed_with_touchless,0.92,"Website lacks touchless language, but 5 customer reviews explicitly confirm touchless automatic operation. One review mentions no side brushes. Mixed facility with self-serve option.","Chicago, IL #2",93
Magic Touch Car Wash,El Paso,TX,,confirmed_touchless,touchless_automatic,0.85,"Multiple reviews explicitly confirm 'automatic touchless system' and 'touchless car wash.' Description states touchless automated experience. One negative review mentions hand-washing after machine failure, not the service itself.","El Paso, TX #2",68
Integra Car Wash,Concord,NH,,uncertain,unknown,0.55,"Reviews mention 'no-touch,' 'touchless,' 'brushless,' but one review explicitly reports 'soft touch wash' damage, contradicting touchless claim.","Concord, NH #2",91
Westlake Laser Wash,Cleveland,OH,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 100% touch-free laser wash with ultrasonic/laser sensors, no brushes. Reviews confirm brushless, touchless, laser wash system.","Cleveland, OH #3",91
Fleet Farm Car Wash,Appleton,WI,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm brushless/touchless/touch-free automatic wash with gantry overhead nozzles, no physical contact.","Appleton-Oshkosh, WI #1",85
DH Car Wash,Meridian,ID,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm automatic touchless wash. Description states 'touchless automated car wash.' Evidence strongly supports touchless bay.","Boise, ID #1",80
Squeaky Clean South,Austin,TX,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews confirm automatic touchless/brushless bay. Optional pre-soak hand-brushing of rims is separate service, not the main wash.","Austin, TX #1",95
Oasis Carwash,North Liberty,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Website confirms multiple touchless automatic models (Typhoon, XP, Eclipse). Reviews praise 'touch free wash' and 'no touch water wash.' Mixed facility with soft-brush option also available.","Cedar Rapids, IA #3",74
Super Wash,LeClaire,IA,Super Wash,confirmed_touchless,mixed_with_touchless,0.95,"Description explicitly states automatic touchless bay using water pressure + detergent, no brushes/cloth/foam curtains. Reviews confirm touchless automatic bay exists despite performance critique.","Clinton, IA #1",58
Wave Car Care Center,Billings,MT,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states 'Billings' First and Best Touchless Auto Wash'. Multiple reviews confirm 'brushless', 'fully touchless machines'. Hand-drying service present.","Billings, MT #1",93
Super Shine Car Wash,Ames,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Website confirms touchless automatic bays. Multiple reviews reference touchless/touch-free wash. Also offers self-serve bays.","Ames, IA #3",62
Sebring Touchless Car Wash,Belleville,MI,,confirmed_touchless,mixed_with_touchless,0.98,"Two LaserWash touchless automatic bays confirmed via website, reviews, and social posts. Advanced touchless technology explicitly stated. Self-serve bays present but secondary.","Ann Arbor, MI #2",84
Applegrove Car Wash,North Canton,OH,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews explicitly confirm touchless automatic bay present. Mixed facility with 3 manual bays + 1 automatic touchless bay.","Canton, OH #3",87
EZ Car Wash,Leesburg,VA,,uncertain,unknown,0.45,"Website lists detailing/hand services only. Reviews conflict: some claim touchless/brushless present; others describe hose/presoak issues. Automatic bay existence unclear.","Charles Town, WV #2",66
Hurricane Bay Carwash,Bardstown,KY,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews explicitly confirm touchless bays present. Website lacks detail, but customer evidence (4 of 6 reviews mention touchless, describe no-brush operation, praise cleanliness) overrides. Mixed facility with brush side also available.","Bardstown, KY #1",68
New Wave Wash,Macungie,PA,,uncertain,unknown,0,"error:Error: 400 {'type':'error','error':{'type':'invalid_request_","Allentown, PA #2",81
Chevron Crescent City,Crescent City,CA,Chevron,confirmed_touchless,touchless_automatic,0.95,"Explicit description of gantry-arm automatic wash with high-pressure nozzles, no physical contact. Istobal touchless system confirmed.","Brookings, OR #2",
Circle K,Moorhead,MN,Circle K,confirmed_touchless,touchless_automatic,0.92,"Multiple reviews explicitly confirm 'Touch Free' and 'touchless' automatic wash. One review mentions soft cloth as alternative option, but touchless bay clearly present and operational.","Fargo, ND #2",74
Lucky Ducky Car Wash | TOUCHLESS Car Wash | Brighton,Brighton,MI,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states touchless automated system. Multiple reviews confirm no brushes/contact, praise high-pressure touchless equipment, no scratches reported.","Ann Arbor, MI #1",92
Chardon Auto Spa,Chardon,OH,Super Suds Auto Spa,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'Touch-free Automatic Washes.' Multiple reviews confirm touchless/no-touch automatic service with effective cleaning and drying.","Chardon, OH #2",89
Bubbles Car Wash,Boone,NC,,confirmed_touchless,mixed_with_touchless,0.78,"Website emphasizes soft-touch friction wash, BUT multiple customer reviews explicitly confirm touchless/touchfree/brushless automatic bays operate alongside services.","Boone, NC #2",70
Splash N Dash,Goose Creek,SC,,confirmed_touchless,mixed_with_touchless,0.95,"Touchless automatic bay confirmed: brushless, touch-free/no-touch wash. Self-serve bays also available. Multiple reviews explicitly confirm touchless capability.","Charleston, SC #1",77
Executive Laser Wash,West Des Moines,IA,Executive Laser Wash,confirmed_touchless,touchless_automatic,0.98,"Multiple reviews explicitly confirm no-touch/touchless/laser wash system. Chain name and description affirm automatic touchless operation 24/7.","Des Moines, IA #2",88
Monster Wash,Anchorage,AK,,confirmed_touchless,mixed_with_touchless,0.92,"Website explicitly mentions 'touchless' in header/title. Multiple reviews confirm touchless automatic tunnel operation. Also offers self-serve bays & pet wash (mixed facility). Evidence overwhelmingly supports touchless automatic capability.","Anchorage, AK #1",77
West Chester Buggy Bath,West Chester,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states '1 touch-less automatic' with 'No Brushes = No Scratches'. Multiple reviews confirm touchless/laser wash. Self-serve bay also available.","Coatesville, PA #1",76
Betsy Bubble Bath Car Wash,Brookings,OR,,confirmed_touchless,mixed_with_touchless,0.92,"Reviews confirm automatic touchless/laser wash bay. Mixed facility includes self-serve bays. Touchless automatic component clearly documented.","Brookings, OR #1",84
Kwik Trip,DE WITT,IA,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly describes automatic touchless bay with PDQ Laserwash 360 PLU equipment—high-pressure water/chemical, no physical contact.","Clinton, IA #2",
Mr Suds Carwash,Columbia,SC,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm brushless/touchless automatic wash using high-pressure water only. No physical contact with vehicle.","Columbia, SC #2",92
Erwin Laser Wash,Painted Post,NY,,confirmed_touchless,mixed_with_touchless,0.95,"PDQ 360+ touchless automatic bay (high-pressure water/chemicals, no brushes) confirmed in Bay #1. Mixed facility with soft-touch bays, but genuine touchless bay qualifies.","Elmira-Corning, NY #1",66
Aqua Shine no touch car wash,Waterbury,CT,,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly states 'automatic touchless car washing — no brushes, no cloth.' Multiple reviews confirm no-touch/touchless automatic operation. Mixed facility with detailing services.","Danbury, CT #1; Hartford, CT #1",92
Pit Stop Car Wash,Evansville,IN,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states '24-HOUR TOUCH LESS CAR WASH' and LaserWash technology. Multiple reviews confirm no-touch, brushless automatic wash with zero paint damage reports.","Evansville, IN #1",87
Cascade Car Wash,Springboro,OH,Cascade Car Wash,confirmed_touchless,touchless_automatic,0.98,"Description explicitly states automatic touchless bay with no physical contact. Multiple reviews confirm touch-less/touchless automatic wash. No brush/cloth evidence.","Dayton, OH #2",92
Splash n' Dash Car Wash,Bend,OR,,confirmed_touchless,touchless_automatic,0.98,"Multiple reviews explicitly confirm automatic touchless/touch-free wash. Website lists touchless_automatic. No brush/soft-touch mentions.","Bend, OR #1",90
Rain Tunnel Car Wash,Chambersburg,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states '24-HOUR TOUCHLESS AUTOMATIC' service. Multiple reviews confirm touchless wash availability and satisfaction. Mixed facility (touchless + hand wash bays).","Chambersburg, PA #1",73
Cape Fear Laserwash,Fayetteville,NC,,confirmed_touchless,touchless_automatic,0.98,"Explicit laserwash/touchless_automatic system confirmed. Gantry overhead, high-pressure nozzles, no physical contact. Customer reviews affirm brushless/touchless experience.","Fayetteville, NC #2",82
Magic Mist Auto Wash,Grand Island,NY,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'fully automatic touchless bays.' Multiple reviews confirm touchless automatic bays present. Also offers self-serve bays.","Buffalo, NY #3",86
The Wash Lab LLC,Bentonville,AR,,confirmed_touchless,mixed_with_touchless,0.95,"Explicit touchless automatic bay confirmed by multiple reviews; customer specifically praises lack of spinning brushes; mixed facility includes self-serve and pet wash.","Fayetteville-Bentonville, AR #1",80
Outback Auto Wash,Ashtabula,OH,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states 'touchless' experience, customers confirm 'touch free wash' and 'laser equipment,' brushless automatic technology documented.","Chardon, OH #1",81
Power Market,Brookings,OR,Power Market,confirmed_touchless,touchless_automatic,0.95,"Chain-verified Istobal touchless system; listing explicitly states brushless technology with no physical contact.","Brookings, OR #3",
Cat's Car Wash,Norcross,GA,,confirmed_touchless,mixed_with_touchless,0.95,"Reviews explicitly confirm brushless/touch-free automatic bay. Mixed facility with self-serve options also available.","Atlanta, GA #2",87
Royal Laser Wash,Laredo,TX,,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly describes automatic touchless bay with water pressure & detergent only; no brushes/cloth/foam curtains. Multiple reviews confirm touchless/laser wash operation.","Dallas-Fort Worth, TX #1",90
Tyler Car Wash,St. Charles,IL,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'touchless' and 'D&S touchless systems.' Multiple customer reviews confirm touchless automatic wash; no brush/cloth contact mentioned.","Elgin, IL #2",81
Power Market,Eureka,CA,Power Market,confirmed_touchless,touchless_automatic,0.92,"Chain uses Istobal touchless systems; listing explicitly states 'brushless wash system' and 'without making contact.' No contradicting evidence.","Eureka, CA #3",
Wash Kingdom Car Wash,Erie,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly confirms 'Touch Free Automatic Wash' at all locations. Multiple reviews explicitly praise touchless option. Hybrid facility with soft-touch also available.","Erie, PA #3",87
Scuds & Suds Car Wash,El Paso,TX,,confirmed_touchless,mixed_with_touchless,0.95,"Listing explicitly describes touchless automatic with overhead gantry & high-pressure nozzles. Reviews confirm touch-free bay exists alongside soft-touch & manual options.","El Paso, TX #3",54
Crossroads Car Wash,Zion Crossroads,VA,,confirmed_touchless,mixed_with_touchless,0.85,"Reviews explicitly mention 'touchless washer', 'touch free', 'no touch' automatic bays. Website description claims touchless washing. Mixed facility with additional services.","Charlottesville, VA #3",68
Don's Car Wash,Billings,MT,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states four 24-hour touchless in-bay automatic washes. Multiple reviews confirm touchless/brushless system; customers praise absence of brushes.","Billings, MT #2",78
Exclusive Car Wash,Danbury,CT,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly confirms touchless automatic; multiple reviews verify brushless tunnel with no contact. Detailing available on-site.","Danbury, CT #3",91
Freedom Wash,Motley,MN,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states 'Touch Free Wash'; customer review confirms touchless service available. Clear evidence of automatic touchless bay.","Brainerd, MN #2",
Power Market,Fortuna,CA,Power Market,confirmed_touchless,touchless_automatic,0.85,"Listing explicitly states 'touchless, brushless automated car wash technology.' No contradicting evidence in reviews.","Eureka, CA #2",
Sheetz,Altoona,PA,Sheetz,confirmed_touchless,touchless_automatic,0.9,"Description explicitly states automatic touchless bay with high-pressure water jets, no physical contact. No contradicting reviews present.","Altoona, PA #2",
Soapyshell Carwash - Dundalk,Baltimore,MD,,confirmed_touchless,mixed_with_touchless,0.92,"Facility description explicitly states both 'Touchless automatic' and 'Soft-touch automatic' bays. Multiple reviews confirm touchless/no-touch/brushless/laser automatic wash presence. Qualifies as mixed facility with genuine touchless bay.","Baltimore, MD #3",79
Enviro Auto Wash,Endwell,NY,,confirmed_touchless,mixed_with_touchless,0.99,"Website explicitly states two touch-free automatic bays. Multiple reviews confirm touchless/touch-free experience protecting from scratches. Self-serve bays present but don't disqualify.","Binghamton, NY #2",88
Wild Water Car Wash & Pet Wash,Ames,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Customer reviews explicitly confirm 'touchless drive-thru wash' and 'laser wash' automatic bays. Mixed facility includes self-serve bays with brush option, but touchless automatic is clearly present.","Ames, IA #1",71
Ridgeville Laserwash,North Ridgeville,OH,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 'Touch-Free Laser Wash' with 'No brushes. No scratches.' Multiple reviews confirm laser/touchless/no-touch technology and paint safety.","Cleveland, OH #2",95
Cascade Car Wash Touchless Automatic - Englewood,Englewood,OH,Cascade Car Wash,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states water pressure + detergent only, no brushes/cloth/foam. Multiple reviews confirm touchless experience. One negative review mentions dryer damage, not wash contact.","Dayton, OH #1",94
Sheetz,Asheboro,NC,Sheetz,confirmed_touchless,mixed_with_touchless,0.92,"Description explicitly states automatic touchless bay with high-pressure water jets, no physical contact. Customer review confirms touch-free wash exists at location.","Asheboro, NC #3",
Ollie Wash Newburgh,Newburgh,IN,,confirmed_touchless,mixed_with_touchless,0.99,"Website confirms in-bay automatic touch-free wash. Multiple reviews explicitly praise touchless/touch-free wash performance. Mixed facility (touchless automatic + self-serve bays).","Evansville, IN #2",86
Ellwood Auto Wash,Ellwood City,PA,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states high-pressure water+detergent, no brushes/cloth/foam curtains. Multiple reviews confirm touchless/touch-free/brushless. One damage claim unrelated to brush contact.","Butler, PA #2",86
Hoffman Car Wash,Albany,NY,Hoffman Car Wash,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'Touch Free Wash' multiple times. Reviews confirm water jets only, no brushes. 24/7 automatic touchless bay.","Albany, NY #3",82
Gorilla Touchless Car Wash Pflugerville,Pflugerville,TX,Gorilla Car Wash,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm touchless/contactless automatic wash with high-pressure water jets, no brushes/cloth contact. Negative reviews address water pressure and wax application, not brush contact.","Austin, TX #2",92
Performance Plus Quick Oil Change & Car Wash,Coloma,MI,,confirmed_touchless,touchless_automatic,0.92,"Description explicitly describes automatic touchless gantry with high-pressure nozzles, no physical contact. Multiple reviews confirm 'touch less,' 'touch free,' and 'brushless' automatic bays.","Decatur, MI #3",59
Rain Tunnel Wash,Chambersburg,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states '24-HOUR TOUCHLESS AUTOMATIC'. Multiple reviews confirm touchless/brushless automatic bay operates. Mixed facility includes hand bays and self-serve.","Chambersburg, PA #2",66
Kwik Trip Car Wash,Eau Claire,WI,Kwik Trip,confirmed_touchless,mixed_with_touchless,0.95,"Two automatic bays present: older touch-free only + newer dual-mode (soft-touch OR touch-free). Clear touchless option confirmed by multiple reviews.","Eau Claire, WI #1",85
Whale of A Wash,Fargo,ND,,confirmed_touchless,mixed_with_touchless,0.92,"Website explicitly states 'Touchless Car Wash' offering. Customer review confirms 'touch less did a good job.' Self-serve bays present. One negative review about brush hardness likely refers to self-serve option, not automatic touchless bay.","Fargo, ND #1",80
Executive Laser Wash,West Des Moines,IA,Executive Laser Wash,confirmed_touchless,touchless_automatic,0.98,"Website explicitly confirms 6 bays touchless automatic. Multiple reviews confirm true touchless/brushless laser wash. No brush/cloth contact evidence.","Des Moines, IA #1",87
Royal Express Car Wash,Evansville,IN,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly lists 'Touchless Automatic' option. Multiple reviews confirm touchless automatic bay exists and functions. Mixed facility with tunnel + touchless + self-serve.","Evansville, IN #3",80
Al's Super Wash | TOUCHLESS Car Wash | Dort Hwy,Grand Blanc,MI,Super Wash,confirmed_touchless,mixed_with_touchless,0.98,"Explicit touchless automatic bays with no brushes confirmed. Also operates self-serve spray bays. Multiple reviews affirm touchless/touch-free experience.","Fenton, MI #1",88
Spot Free Rapid Wash,Columbus,OH,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm touchless/automatic wash with no brushes. Customers praise lack of physical contact with paint.","Columbus, OH #2",89
Seaway Carwash and Detail Center,South Burlington,VT,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews confirm touchless/touch-free automatic bays. Facility also offers DIY bays and tunnel wash, but touchless option clearly present.","Burlington, VT #3",64
Big Wave Car Wash,Colorado Springs,CO,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'touch-free' and 'touchless' services. Multiple reviews confirm automatic touchless wash with no brushes. Also offers self-serve bays.","Colorado Springs, CO #2",80
GO! Wash Car Wash Easton,Easton,MD,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automated spray systems without brushes/contact. Multiple reviews confirm touchless operation, though with performance complaints.","Easton, MD #2",
The Local Car Wash,Asheville,NC,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'modern touchless car wash system' and 'touchless washing eliminates abrasive brushes.' Multiple reviews confirm laser/touchless automatic drive-through with no brushes contacting vehicle.","Asheville, NC #1",90
Red Carpet Car Wash East,Bend,OR,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states 'Touch-less Car Wash' multiple times. Multiple reviews confirm touchless spray bay operation. No brush/cloth contact mentioned.","Bend, OR #3",68
Apex Car Wash,Hamburg,NY,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 'Touch-Free Car Wash' multiple times. Reviews confirm touchless automatic with strong water pressure, no scratching/chipping risks mentioned positively.","Buffalo, NY #2",82
SolarShine Express Car Wash,Charlotte,NC,,uncertain,unknown,0.35,"Website lacks touchless language; reviews claim touchless but one 1★ review reports scratches suggesting possible brush contact. Evidence contradictory.","Charlotte, NC #1",80
Shiny Car Car Wash,Appleton,WI,,confirmed_touchless,mixed_with_touchless,0.85,"Description explicitly states 'automatic touchless car washing — no brushes, no cloth.' Multiple reviews confirm touchless bay ('touch free,' 'touch less'). Mixed facility with self-serve stalls also present.","Appleton-Oshkosh, WI #3",65
Spirit of America Car Wash,Naperville,IL,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly markets Touch-Free & Rail-Free Automatic wash as primary service. Multiple reviews confirm touchless automatic operation. Mixed facility includes self-serve bays.","Elgin, IL #3",85
Car Wash Wizards,Asheville,NC,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless bay with overhead gantry, high-pressure nozzles, no physical contact. Customer reviews consistently reference 'no touch', 'laser wash', 'high pressure', no brushes.","Asheville, NC #3",67
Whale of a Wash,Albuquerque,NM,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews confirm touchless/no-touch automated wash using water pressure. Description explicitly states touchless automated experience.","Albuquerque, NM #1",90
aFORDable Touch Free Carwash,Owego,NY,,confirmed_touchless,touchless_automatic,0.92,"Listing name, description, and reviews confirm automatic touchless (high-pressure water jets, no physical contact). Website load failure irrelevant given strong corroborating evidence.","Binghamton, NY #3",69
Galleria Express Car Wash,Charlotte,NC,,confirmed_touchless,touchless_automatic,0.92,"Description explicitly states automatic touchless wash with no brushes/cloth. Multiple reviews confirm touchless option exists. One review notes tire brush restriction under touchless mode, further confirming touchless bay presence.","Charlotte, NC #3",75
Soapyshell Carwash - Perry Hall,Nottingham,MD,,confirmed_touchless,mixed_with_touchless,0.95,"Description explicitly states two touchless automatic bays. Multiple reviews confirm no-brush touchless wash; customers praise absence of brush scratches.","Baltimore, MD #2",76
Province Car And Dog Wash,Aurora,CO,,confirmed_touchless,mixed_with_touchless,0.95,"3 touchless/touch-free automatic bays confirmed by multiple reviews. Mixed facility also offers self-serve bays and dog wash.","Denver, CO #3",89
EZ Carwash @ Adrian Image Center,Adrian,MI,,confirmed_touchless,mixed_with_touchless,0.92,"Website explicitly states 'Two touch free automatic car wash areas'. Multiple positive reviews confirm touchless bays. One negative review mentions brush in bay 7, but facility clearly has separate touchless automatic bays.","Adrian, MI #3",71
Mountain West Car Wash,Garden City,ID,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'Premier Touchless Automatic.' Multiple reviews confirm touchless automatic bay. Mixed facility with self-serve wands & tinting shop; automatic touchless bay clearly present.","Boise, ID #2",66
Buster's Car Wash,Malta,NY,,uncertain,unknown,0.45,"Website claims touchless/high-tech but lacks explicit equipment details. One review mentions 'big brush rolls'; others praise 'touch-less.' Conflicting evidence.","Albany, NY #1; Saratoga Springs, NY #1",82
Splash n Dash Springfield, KY,Springfield,KY,,uncertain,mixed_with_touchless,0.6,"Website states 'Touch Free' automatic option exists, but 'Soft Touch' language raises concern—may indicate soft-cloth wash alongside touchless. No customer reviews to clarify.","Bardstown, KY #2",
Touch-free Car Wash,Laurel,MT,,confirmed_touchless,mixed_with_touchless,0.95,"Listing explicitly states touchless automatic. Reviews confirm touch-free/touchless automatic bay. Mixed facility (mentions non-touchless bay) but has genuine touchless automatic.","Billings, MT #3",84
Highland Touchless Car Wash,Baton Rouge,LA,,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly states touchless automatic. Multiple reviews confirm touchless operation. No contradictory evidence of brushes/cloth contact.","Baton Rouge, LA #2",82
Kwik Trip,MENOMONIE,WI,Kwik Trip,confirmed_touchless,touchless_automatic,0.85,"Listing explicitly states 'touchless automatic car wash'. No contradictory review evidence. Strong confidence despite missing review snippets.","Eau Claire, WI #3",
Cooper's Carwash,Monroe,NC,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly confirms Razor Edge Touchless System with zero-contact, no-brush technology. Multiple 5★ reviews praise touchless/touch-free automatic wash. Mixed facility with additional services.","Charlotte, NC #2",86
Car Lovers Rio,Charlottesville,VA,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm brushless/touchless automatic wash. Customers praise no-brush, no-scratch automatic system. 24/7 drive-thru touchless bay confirmed.","Charlottesville, VA #1",89
Time to Shine Car Wash - Huntingdon,Huntingdon,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states high-pressure soap wash without touching car. Multiple reviews confirm brushless/touchless automatic bays. Self-serve bays also present.","Altoona, PA #1",84
Bud's Car Wash,Bel Air,MD,,confirmed_touchless,mixed_with_touchless,0.98,"Four touch-free automatics explicitly stated. Multiple reviews confirm touchless/no-brush drive-through wash. Self-serve bays also available.","Baltimore, MD #1",76
Super Wash,Clinton,IA,Super Wash,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'touchfree automatic car wash'. Review confirms 'brushless drive-through'. Offers self-serve + touchless automatic.","Clinton, IA #3",
Route 62 Wash and Lube,Palatine,IL,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews confirm touchless/brushless automatic wash. Mixed facility with hand wash, repair, lube services. One negative review mentions scratches but majority affirm touchless operation.","Chicago, IL #3",95
Washworld Touch Free Car Wash,Menasha,WI,,confirmed_touchless,touchless_automatic,0.95,"Name explicitly states 'Touch Free'. Multiple reviews confirm no-touch, touch-free, touchless, brushless automatic wash. One 1★ scratch complaint likely unrelated to touchless mechanism.","Appleton-Oshkosh, WI #2",81
Chevron,Redmond,OR,Chevron,uncertain,unknown,0.45,"Description claims touchless automatic, but review mentions hand brush pre-wash. No clear evidence of touchless bay mechanism; text cut off.","Bend, OR #2",
Clean Enterprises Quarryville Car Wash,Quarryville,PA,,confirmed_touchless,mixed_with_touchless,0.98,"Website confirms touchless automatic bay present. Multiple 5★ reviews explicitly praise 'touch free' and 'no touch' automatic wash. Mixed facility with brush options also available.","Coatesville, PA #3",86
Bayou Self Car Wash,Walker,LA,,uncertain,self_serve_only,0.35,"Self-serve wand bays mentioned; one review references automatic brushless wash but unclear if currently operational.","Baton Rouge, LA #3",
Falls Laserwash,Cuyahoga Falls,OH,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 'completely touch free,' 'no brushes.' LaserWash brand. All service tiers labeled 'Touchless Wash & Dry.' Customer reviews confirm laser wash, no brushes, touch-free operation.","Akron, OH #1",95
Power-Matic Car Wash,Mansfield,MA,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly confirms touchless laser automatic bays. Multiple reviews consistently praise brushless/touchless automatic wash with no brush/cloth contact. Self-serve also available.","Boston, MA #2; Providence, RI #2",89
Epic Cascades Carwash,Strasburg,OH,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states 'X-Treme Touchless Automatic Carwash'. Multiple reviews confirm touchless automatic wash. Self-serve bays present but touchless automatic is primary service.","Canton, OH #2",89
Mobil,Milford,CT,Mobil,confirmed_touchless,touchless_automatic,0.98,"Listing explicitly describes automatic touchless bay with high-pressure nozzles, no physical contact. Multiple reviews confirm brushless/touchless operation.","Danbury, CT #2",73
Nuway Car Wash,Plattsburgh,NY,,confirmed_touchless,touchless_automatic,0.85,"Multiple reviews explicitly confirm touchless/brushless automatic wash. Website evidence of detailing/soft-touch contradicted by consistent customer attestation of scratch-free touchless operation.","Burlington, VT #1",88
Caribbean Auto Spa,Elkhart,IN,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'touchless automatic' wash. Multiple reviews confirm new touchless machine. Mixed facility with both automatic touchless bays and self-serve options.","Elkhart, IN #1; South Bend, IN #1",93
Four Seasons Auto Wash,Florence,KY,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states '24/7 AUTOMATIC WASH' with 'touch-free car wash technology.' Multiple reviews confirm touchless automatic bay. Self-serve bays also present.","Cincinnati, OH #2",87
5 Star Express Car Wash,Boone,NC,,uncertain,unknown,0.35,"Description claims touchless/high-pressure only; website lacks touchless terminology; reviews mention scratches/damage, contradicting touchless claims.","Boone, NC #3",
Alaska Laser Wash,Anchorage,AK,,confirmed_touchless,mixed_with_touchless,0.98,"Website & name confirm laser/touchless automatic. Multiple reviews explicitly state 'no brush or cloth touching car,' 'fully touch less,' & 'water pressure only.' Free vacuums present but don't negate touchless bay.","Anchorage, AK #3",59
Buckeye Super Wash,Medina,OH,Super Wash,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states 'Touch-Free Wash' multiple times. Reviews confirm brushless, touch-free automatic wash with no brushes/flappers. Mixed facility (automatic + towel finish + detailing).","Akron, OH #2",94
Champ Touchless Car Wash,South Burlington,VT,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm touchless/brushless automatic tunnel. Listing name and description corroborate touchless automated system.","Burlington, VT #2",83
Route 1 Car Wash,Saugus,MA,,confirmed_touchless,touchless_automatic,0.87,"Multiple reviews explicitly confirm contactless/touch-free/touchless automatic wash. Negative reviews mention machine/blower issues, not brushes/cloth contact.","Boston, MA #1",83
American Classic's Car Wash,Osceola,IN,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states high-pressure water + detergents, no brushes/cloth/contact. Multiple reviews confirm automatic touchless bay, no scratching/swirl marks, no bristles.","Elkhart, IN #2; South Bend, IN #2",90
LaserWash,Asheville,NC,,confirmed_touchless,touchless_automatic,0.98,"Listing explicitly describes high-pressure water/detergent gantry with no brush/cloth contact. Multiple reviews confirm touchless/laser wash operation. No brush mentions.","Asheville, NC #2",75
EZ Wash AutoSpa,Quakertown,PA,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly touts 'touch-free/touchless automatic car wash.' Multiple reviews confirm no physical contact—spray jets only. Primary service is automatic touchless.","Allentown, PA #1",83
MI Touchless Car Wash - Warren,Warren,MI,,confirmed_touchless,touchless_automatic,0.99,"Explicit high-pressure/chemical touchless automatic. NO brushes/bristles. Multiple reviews confirm touchless, automated, scratch-free service.","Detroit, MI #1",89
