name,city,state,chain,verdict,facility_type,confidence,reason,trophies,tss
Car Lovers Rio,Charlottesville,VA,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm brushless/touchless automatic wash. Customers praise no-brush, no-scratch touchless experience. Drive-thru automatic format.","Charlottesville, VA #1",89
Cooper's Carwash,Monroe,NC,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly describes Razor Edge Touchless System with zero contact/no brushes. Multiple customer reviews confirm touchless/touch-free automatic bay. Mixed facility with additional options.","Charlotte, NC #2",86
Bud's Car Wash,Bel Air,MD,,confirmed_touchless,mixed_with_touchless,0.98,"Four touch-free automatics confirmed; reviews explicitly praise touchless/no-brush operation; mixed with self-serve bays.","Baltimore, MD #1",76
Super Suds Car Wash & Auto Detailing,Bonita Springs,FL,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews explicitly confirm touchless automatic bay present. Mixed facility (self-serve + automatic touchless + detailing). Evidence supports touchless option available.","Fort Myers, FL #2",80
Kwik Trip,MENOMONIE,WI,Kwik Trip,confirmed_touchless,touchless_automatic,0.85,"Listing explicitly states 'touchless automatic car wash'. No contradictory evidence in reviews. High confidence based on stated service type.","Eau Claire, WI #3",
Super Wash,Decatur,MI,Super Wash,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless bay with high-pressure water jets, no physical contact, brushless.","Decatur, MI #3",
Super Wash,Clinton,IA,Super Wash,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states 'touchfree automatic car wash'. Review confirms brushless drive-through. Self-serve also available.","Clinton, IA #3",
Time to Shine Car Wash - Huntingdon,Huntingdon,PA,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states no-touch automatic using soap & high pressure. Multiple reviews confirm touchless/brushless automatic bays. Self-serve bays also present.","Altoona, PA #1",84
The RipTide Car Wash,Spring Lake,NC,,uncertain,unknown,0.35,"One review mentions 'touch less' but website/evidence shows no touchless claims. Damage reports suggest brushes present, contradicting review claim.","Fayetteville, NC #2",
Kwik Trip,AMES,IA,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states 'automatic touchless car wash' with PDQ LaserWash 360 Plus touchless system. No brush/cloth evidence.","Ames, IA #1",
Champ Touchless Car Wash,South Burlington,VT,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm touchless/brushless automatic tunnel. Name, description, and customer keywords all align with touchless operation.","Burlington, VT #2",83
Clean Enterprises Quarryville Car Wash,Quarryville,PA,,confirmed_touchless,mixed_with_touchless,0.98,"Website confirms touchless automatic bay present. Mixed facility (touchless + soft-touch + self-serve). Multiple reviews praise touch-free automatic wash.","Coatesville, PA #2",86
Splash Car Wash,Leominster,MA,Splash Car Wash,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly offers touchless as option. Multiple reviews confirm touchless/brushless automatic available. Mixed facility with soft-cloth also present.","Fitchburg, MA #2",85
Magic Fountain Auto Wash,Britton,MI,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states 'Touch-Free Automatic Wash' with two dedicated bays. Multiple reviews confirm touchless/no-touch service. Self-serve bays present but touchless automatic clearly primary.","Adrian, MI #3",71
Bayou Self Car Wash,Walker,LA,,uncertain,self_serve_only,0.35,"Self-serve wand bays alone don't qualify. Review mentions automatic brushless, but unclear if operational/primary offering.","Baton Rouge, LA #2",
Crystal Clear Car Wash,Clifton,CO,,confirmed_touchless,touchless_automatic,0.95,"High-pressure water jets + specialized detergents, no physical contact. Multiple reviews confirm touch-free/no-touch automatic operation.","Grand Junction, CO #1",89
Alaska Laser Wash,Anchorage,AK,,confirmed_touchless,mixed_with_touchless,0.98,"Business name 'Laser Wash' + website mentions 'touchless entry'. Multiple reviews explicitly confirm no brush/cloth contact, water pressure only. Free vacuums indicate self-serve bays present alongside automatic touchless bay.","Anchorage, AK #3",59
Falls Laserwash,Cuyahoga Falls,OH,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 'completely touch free' and 'no brushes.' LaserWash brand, multiple service tiers all touchless. Customer reviews consistently confirm laser/touch-free wash with no brushes.","Akron, OH #1",95
EZ Wash AutoSpa,Quakertown,PA,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 'touch-free/touchless automatic car wash.' Multiple reviews confirm no physical contact, spray-jet only system. No brush/cloth evidence.","Allentown, PA #1",83
Epic Cascades Carwash,Strasburg,OH,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states 'X-Treme Touchless Automatic Carwash'. Multiple reviews confirm touch-free automatic bay with high-pressure water spray and dryer. Self-serve bays present but touchless automatic is primary service.","Canton, OH #2",89
Nuway Car Wash,Plattsburgh,NY,,confirmed_touchless,touchless_automatic,0.85,"Multiple reviews explicitly confirm touchless/brushless automatic wash. Website evidence of detailing is secondary; primary service is touchless bay.","Burlington, VT #1",88
Caribbean Auto Spa,Elkhart,IN,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states touchless automatic wash. Multiple reviews confirm touchless machine operation. Mixed facility with self-serve bays also present.","Elkhart, IN #1; South Bend, IN #1",93
Aqua Spa Car Wash,Hilliard,OH,,confirmed_touchless,touchless_automatic,0.92,"Multiple reviews explicitly mention 'touch free' and 'touchless' wash services. Description confirms automatic touchless. Website unavailable but evidence supports touchless operation.","Columbus, OH #3",78
5 Star Express Car Wash,Boone,NC,,uncertain,unknown,0.35,"Description claims touchless water+detergent wash (no brushes/cloth), but website lacks touchless terminology & reviews mention scratches, damage, suggesting possible brush/contact system.","Boone, NC #2",
Al's Super Wash | TOUCHLESS Car Wash | Fenton,Fenton,MI,Super Wash,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states touchless automated bays with no brushes/conveyor; multiple reviews confirm touchless operation. Self-serve bays also present but don't disqualify.","Fenton, MI #2",85
Kimo's Tropical Car Wash,Reedley,CA,Kimo's Car Wash,confirmed_touchless,touchless_automatic,0.95,"Website explicitly confirms 'Touchless Laserwash', 'touch-free', 'no brushes'. Reviews mention laser wash and touchless technology protecting paint.","Fresno, CA #2",62
Buckeye Super Wash,Medina,OH,Super Wash,confirmed_touchless,mixed_with_touchless,0.99,"Website explicitly states 'Touch-Free Wash' multiple times. Reviews confirm brushless, touch-free automatic with no brushes/flappers. Mixed facility (touchless auto + attended towel finish + detailing) qualifies.","Akron, OH #2",94
Four Seasons Auto Wash,Florence,KY,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states '24/7 AUTOMATIC WASH' with 'touch-free car wash technology'. Multiple reviews confirm touchless automatic wash; one reviewer explicitly avoids brush washes and endorses this as touchless.","Cincinnati, OH #2",87
Touchless Laser Car Wash II,Ames,IA,,confirmed_touchless,touchless_automatic,0.95,"Explicit touchless laser automatic wash; no brushes/cloth contact; name and description confirm laser/touchless technology.","Ames, IA #3",
American Classic's Car Wash,Osceola,IN,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states high-pressure water + detergents, no brushes/cloth/contact. Multiple reviews confirm automatic touchless wash, no scratching, no bristles.","Elkhart, IN #2; South Bend, IN #2",90
KWIK TRIP #579,Fond du Lac,WI,Kwik Trip,uncertain,unknown,0.35,"Description claims 'touchless, brushless automated' but no review evidence or technical specs provided to verify.","Fond du Lac, WI #3",
Route 1 Car Wash,Saugus,MA,,confirmed_touchless,touchless_automatic,0.92,"Multiple reviews explicitly confirm contactless/touch-free/touchless automatic wash. Negative reviews about paint damage are consistent with high-pressure water/chemical systems, not brush contact.","Boston, MA #1",83
Kwik Trip,STORY CITY,IA,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states touchless automatic. Equipment specified as PDQ Laserwash 360 Plus (laser/touchless system). No brush evidence.","Ames, IA #2",
LaserWash,Asheville,NC,,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly describes high-pressure water/chemical gantry system with no brush/cloth contact. Multiple reviews confirm touchless/laser wash operation.","Asheville, NC #2",75
Cascade Car Wash Touchless Automatic - Kettering,Kettering,OH,Cascade Car Wash,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states water pressure + detergent only, no brushes/cloth/foam curtains. Multiple reviews confirm brushless/touchless operation.","Dayton, OH #3",84
Subway Car Wash,Carlisle,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'Automatic Touchless' and 'TOUCH FREE WORRY FREE'. Multiple reviews confirm touchless/brushless automatic bay. Mixed facility with self-serve also present.","Carlisle, PA #1",65
North Park Car & Pet Wash,Gibsonia,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly confirms touchless automatic bay with 3 packages. Multiple reviews confirm 'touchless' and 'touch less' wash experience. Self-serve bays also available but automatic touchless is primary/documented.","Butler, PA #1; Pittsburgh, PA #3",81
Keystone Car Wash,Chambersburg,PA,,confirmed_touchless,mixed_with_touchless,0.92,"Description confirms touchless automatic without brushes. Multiple reviews explicitly mention 'touchless,' 'touch less,' and 'no touch' wash bays. Mixed facility also offers soft-touch option.","Chambersburg, PA #3",65
MI Touchless Car Wash - Warren,Warren,MI,,confirmed_touchless,touchless_automatic,0.99,"Explicit touchless claim: high-pressure water + chemicals, NO brushes/bristles, automated, multiple 5★ reviews confirm touchless operation.","Detroit, MI #1",89
Camelot Car and Dog Wash,Golden,CO,,confirmed_touchless,mixed_with_touchless,0.98,"Multiple reviews confirm 2 automatic touchless/laser-guided bays. Mixed facility with self-serve bays + dog wash. No brush/contact evidence.","Denver, CO #1",87
GO Car Wash,Winchester,VA,,confirmed_touchless,touchless_automatic,0.95,"Multiple customer reviews explicitly confirm 'no-touch' and 'touch-free' automatic bay. Listing describes touchless automated experience.","Charles Town, WV #1",74
Adam's Royal Car Wash,Gilbertsville,PA,,uncertain,mixed_with_touchless,0.6,"Reviews mention touchless automatic bay exists; website lacks confirmation. Soft-cloth bay also present. Evidence supports mixed facility with touchless option.","Allentown, PA #3",79
Cliffdale Laser Wash,Fayetteville,NC,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews confirm automatic laser wash bays (2 confirmed). Mixed facility includes self-serve bays, but touchless automatic clearly present.","Fayetteville, NC #1",75
First Place Car Wash,Fort Worth,TX,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states touchless option available. Multiple 5★ reviews confirm brushless/touchless automatic bay. Soft touch also offered alongside.","Fort Worth, TX #2",86
North Olmsted Laser Wash,North Olmsted,OH,,confirmed_touchless,touchless_automatic,0.95,"Laser wash name, brushless explicitly mentioned, multiple reviews confirm touchless/no-touch automatic. One negative review about cleaning power, not mechanism type.","Cleveland, OH #1",95
Laserwash,Fayetteville,NC,,uncertain,unknown,0.45,"Name 'Laserwash' + description claim touchless, but website lacks technical confirmation. Review supports touchless claim but insufficient official documentation.","Fayetteville, NC #3",
Wash Me! Madison Avenue,Loveland,CO,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews confirm brushless/touchless automatic drive-through bays. Mixed facility with self-serve bays also present.","Fort Collins, CO #2; Greeley, CO #2",84
Kwik Trip,HERMANTOWN,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ Laserwash 360 Plus T is touchless laser automatic. Description confirms no brushes/cloth. Review explicitly states 'touch free.'","Duluth, MN #3",
Petro Serve USA #201,Grand Forks,ND,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly confirms touchless automatic available. Reviews consistently praise touchless service. Mixed facility with rollover/tunnel options also present.","Grand Forks, ND #2",85
The Bubble Bath Car & Cart Wash,Peachtree City,GA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states touchless automatic; multiple reviews confirm touch-free/touchless service. Mixed facility with self-serve bays also available.","Atlanta, GA #1",91
Super Suds Car & Dog Wash,Colorado Springs,CO,,uncertain,unknown,0.35,"Description claims touchless automatic, but reviews mention attendants scrubbing bugs/dust manually, and paint damage complaint suggests possible brush contact or equipment issue. Conflicting evidence.","Colorado Springs, CO #3",76
h2o Auto Spa,Baton Rouge,LA,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews confirm touchless/touch-free automated wash system. Mixed facility: touchless automatic + detailing/ceramic coating services qualify.","Baton Rouge, LA #1",71
340 Car Wash,Charles Town,WV,,confirmed_touchless,mixed_with_touchless,0.92,"Location has genuine touchless/touch-free automatic bay (water jets, no brushes) plus soft-touch option. Multiple reviews confirm water-jet touchless wash exists.","Charles Town, WV #2",49
North Andover Car Wash,North Andover,MA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly lists 'Touchless' service option. Multiple reviews confirm 'touch free' automatic bay. Soft-touch tunnel also offered separately.","Boston, MA #2; Haverhill, MA #2",79
Coal Creek Car Wash,Erie,CO,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'Touchless Automatic Wash' as service. Multiple reviews confirm touchless automatic bays with high-pressure systems. Also offers self-serve bays. Minor damage reports unrelated to touchless technology itself.","Denver, CO #2; Longmont, CO #1",89
Scrubby's Car Wash,Clinton Township,MI,,confirmed_touchless,touchless_automatic,0.92,"Description confirms high-pressure water+detergent automatic, no brushes/cloth. Multiple reviews explicitly mention 'touchless' and 'no-touch' wash. One damage claim lacks specifics but outweighed by consistent touchless evidence.","Detroit, MI #2",89
Caribbean Auto Spa,Middlebury,IN,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states touchless automatic wash. Multiple reviews confirm brushless/touch-free automatic bay. Self-serve bays also available.","Elkhart, IN #3",90
53 Touch-Free Car Wash,Lisle,IL,,confirmed_touchless,mixed_with_touchless,0.95,"Listing explicitly names 'Touch-Free Car Wash'; multiple reviews confirm brushless/touchless automatic with no brush contact. Detailing services present but touchless automatic bay confirmed.","Chicago, IL #1; Elgin, IL #1",94
Colonial Car Wash,Albany,NY,,confirmed_touchless,mixed_with_touchless,0.95,"Website confirms touchless_automatic (Laser Wash). Reviews verify touchless bay exists. Also offers self-serve bays and full-service, but touchless automatic present.","Albany, NY #3",57
John's Island Car Wash,Johns Island,SC,,uncertain,mixed_with_touchless,0.55,"Mixed facility: hand-scrub pre-wash + brushless automatic confirmed, but reviews emphasize hand-washing/scrubbing service conflictingly. Touchless automatic bay likely present but hand-prep contradicts pure touchless claim.","Charleston, SC #2",82
Power Market,Manteca,CA,Power Market,confirmed_touchless,touchless_automatic,0.85,"Chain uses Istobal touchless systems; listing explicitly states brushless touchless automated wash technology.","Eureka, CA #1",
Kwik Trip,La Crosse,WI,Kwik Trip,uncertain,unknown,0.4,"Description claims brushless touchless wash, but no review evidence provided to verify. Chain affiliation unknown for wash type.","Fond du Lac, WI #1",
Northdale,Grand Forks,ND,Northdale Oil,confirmed_touchless,touchless_automatic,0.98,"Multiple reviews explicitly confirm touchless/brush-less automatic wash. No brush/cloth contact evidence. Premium packages offered.","Grand Forks, ND #1",84
MI Touchless Car Wash - Pontiac,Pontiac,MI,,confirmed_touchless,touchless_automatic,0.99,"Explicit touchless automatic claim: high-pressure water + chemicals, NO brushes/bristles, touch-free. Multiple positive reviews confirm touchless operation & scratch prevention.","Detroit, MI #3",88
Woody's Express Carwash,Cincinnati,OH,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'touch-free tunnel' offering. Multiple reviews confirm touchless automatic bay. Mixed facility with touchless + exterior tunnel.","Cincinnati, OH #1",72
Lutz's "Simply Clean" Touch Free Car Wash,Cheektowaga,NY,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states touchless automatics. Reviews confirm no brushes, touch-free technology, separate drying bay. Clear evidence of genuine automatic touchless wash.","Buffalo, NY #1",93
Pro-Shine Car Wash,Canton,OH,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm brushless/no-touch/touch-less automatic wash. Website lacks touchless terminology but customer evidence is decisive.","Canton, OH #1",90
Lil' Donnie Walker's Car Wash,Burlington,NC,,uncertain,unknown,0.35,"Reviews mention touchless/laser wash AND soft-touch brushes. Website describes detailing/hand-washing only. Conflicting evidence requires clarification.","Graham, NC #1",72
Whata Wash,Newark,NY,,uncertain,unknown,0.45,"Website claims laser/touchless; 4 reviews confirm touchless; 2 recent reviews report brush damage, suggesting brush wash present or recent change.","Finger Lakes, NY #3",84
Freedom Wash,Albuquerque,NM,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly confirms touchless automatic with no brushes. Multiple 5★ reviews consistently praise touchless/touch-less technology. One negative review insufficient to override strong corroborating evidence.","Albuquerque, NM #2",86
Carolina Clean Laser Wash,Denton,NC,,confirmed_touchless,touchless_automatic,0.98,"Name, description, and equipment (PDQ Laserwash T) all confirm touchless automatic. Reviews consistently mention no brushes/scratches, touch-free operation.","Asheboro, NC #1",85
Super Shine Car Wash,Marshalltown,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Description explicitly states 'Touchless Automatic bays.' Reviews confirm no-touch feature, undercarriage wash, no guide bars. Mixed facility with self-serve.","Des Moines, IA #3",84
Banner Elk Car Wash,Banner Elk,NC,,uncertain,mixed_with_touchless,0.65,"Description claims automatic touchless; 2 positive reviews confirm touchless bays exist. 1★ review mentions soap brush causing damage, suggesting brush equipment also present. Mixed facility likely qualifies IF touchless bay is primary/operational.","Boone, NC #1",80
Robo Car Wash,Jefferson City,MO,,uncertain,unknown,0.35,"Website describes friction-based self-serve only; reviews claim brushless/touchless but lack detail on automatic bay presence.","Columbia, MO #1",80
Ben's ScratchFree CarWash Fort Worth,Fort Worth,TX,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 100% touchless, fully automatic, high-pressure jets with no brushes/contact. Multiple 5★ reviews confirm touchless operation and no paint damage risk.","Fort Worth, TX #1",93
Shell,Benton Harbor,MI,Shell,confirmed_touchless,touchless_automatic,0.92,"Description explicitly states high-pressure water+detergent only, no brushes/cloth/foam curtains. Customer review confirms touchless wash prevents scratches vs soft-cloth alternatives.","Decatur, MI #2",
Autorific Self-Service Car Wash,Durham,NC,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews explicitly confirm laser/touchless automatic wash. Mixed facility with self-serve bays + touchless automatic bay. Website unavailable but review evidence is strong.","Graham, NC #3; Raleigh-Durham, NC #2",68
Soapy Jeff's Car Wash,Plano,TX,,uncertain,unknown,0.35,"Conflicting evidence: listing description claims automatic touchless bay with high-pressure jets; website silent on touchless; 1★ review alleges customer was directed to non-touchless wash after paying for touchless; positive reviews mention drying towels/staff but don't confirm touchless bay existence.","Dallas-Fort Worth, TX #1",56
Breeze Thru Car Wash - North Loveland,Loveland,CO,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly lists touchless wash. Multiple reviews confirm touchless/touch-free automatic bay; customers report no brush contact, paint protection.","Fort Collins, CO #3",64
Main Street LaserWash,Endwell,NY,,confirmed_touchless,mixed_with_touchless,0.99,"2 LaserWash automatic bays explicitly confirmed. Reviews consistently mention 'touch free', 'brushless', 'laser wash'. Mixed with hand-wash bay but primary service is touchless automatic.","Binghamton, NY #1",87
Kwik Trip,BAXTER,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states 'automatic touchless car wash.' Equipment listed as 'pdq laserwash 360 plus touchless system' confirms laser/touchless technology.","Brainerd, MN #3",
Crown Car Wash and Detailing,Baden,PA,,confirmed_touchless,mixed_with_touchless,0.92,"Description confirms high-pressure gantry wash with no brush/cloth contact. Positive review explicitly mentions 'brushless wash.' Mixed facility (detailing + automatic touchless).","Butler, PA #3",69
Holiday Stationstores,Motley,MN,Holiday Stationstores,uncertain,unknown,0.3,"Description claims touchless high-pressure wash, but zero customer reviews mention car wash. Cannot verify claims against actual user experience.","Brainerd, MN #1",
Laserwash of Braker Ln,Austin,TX,,confirmed_touchless,touchless_automatic,0.95,"Name, description, and multiple reviews confirm automatic touchless bay using water pressure & detergent only—no brushes/cloth contact.","Austin, TX #3",84
Blue Lagoon Storage and Car Wash,Cedar Rapids,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Mark VII Choice Wash system explicitly offers touch-free automatic bay. Reviews confirm touchless option works; soft-touch complaints are separate. Brushless confirmed.","Cedar Rapids, IA #1",80
Captain Car Wash,Columbus,OH,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states '0 Touch Free Carwash'. Multiple reviews confirm touchless/no-touch automated bay. Mixed facility with self-serve also present.","Columbus, OH #1",91
Maddie Mae's Car Wash,Kennesaw,GA,,uncertain,mixed_with_touchless,0.65,"Description claims automatic touchless bay (water+detergent, no brushes). But 5★ review mentions 'pre-scrubbing brushes' contradicting touchless claim. Mixed facility with detailing services also noted.","Atlanta, GA #3",78
Wave Car Wash LLC,Newington,CT,,confirmed_touchless,touchless_automatic,0.95,"Description and multiple reviews confirm high-pressure water/chemical automatic wash with no physical contact to paint. Wheel brush is optional add-on, not the main wash.","Danbury, CT #3",87
Hose It Car Wash,Albuquerque,NM,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews confirm brushless/touchless/contactless automatic bay. Description explicitly states 'touchless automatic wash' and 'brushless capabilities.' Mixed facility (automatics + bays mentioned).","Albuquerque, NM #3",80
Kwik Trip,Hermantown,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless wash using water pressure and detergent only—no brushes, cloth, or foam curtains.","Duluth, MN #2",
Arctic Blast Touchless Car Wash,Anchorage,AK,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 4 touchless bays with high-pressure wash/air dry. Reviews consistently confirm touchless/laser wash with no damage, contrasting with prior brush damage.","Anchorage, AK #2",81
Holiday Stationstores,East Grand Forks,MN,Holiday Stationstores,confirmed_touchless,touchless_automatic,0.92,"Description explicitly states automatic touchless wash using water pressure and detergent only, no brushes/cloth/foam curtains. Review is unrelated to wash quality.","Grand Forks, ND #3",
Zoom Car Wash,Salisbury,MD,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless bay with no physical contact. Multiple reviews confirm brushless/touch-less automatic wash operation.","Georgetown, DE #1",51
Froggy's Car Wash,Summerville,SC,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states 'touchless automated car wash'. Multiple reviews confirm 'touch free' and 'touchless' wash experience.","Charleston, SC #3",65
Kwik Trip,Hartland,WI,Kwik Trip,uncertain,unknown,0.45,"Description claims 'touchless' and 'brushless,' but no review evidence provided to verify. No touchless_wash_types data.","Fond du Lac, WI #2",
Lake Erie Auto Wash,Erie,PA,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automated spray systems without brushes/physical contact. Multiple reviews confirm touch-less wash experience with no brush mention.","Erie, PA #2",82
Anchor Storage and Carwash,Florence,KY,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states touchless automatic with gantry/high-pressure nozzles. Multiple 5-star reviews confirm touchless automatic works well. Mixed facility includes manual bays.","Cincinnati, OH #3",88
Kwik Trip,CEDAR RAPIDS,IA,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states 'touchless automatic' with PDQ LaserWash 360 Plus touchless system. Customer review confirms 'touch free' operation.","Cedar Rapids, IA #2",
DJ's Car Wash - Self Service & Automatic Touch Free or Soft Brush,Punta Gorda,FL,,confirmed_touchless,mixed_with_touchless,0.85,"Description explicitly confirms touchless automatic (high-pressure water+detergent, no brushes/cloth). Mixed facility with self-serve bays. Multiple reviews confirm touchless bay operates.","Fort Myers, FL #1",78
Car wash Touchless &. BP Fuels,Saline,MI,BP,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly describes automatic touchless bay using water pressure & detergent chemistry, no brushes/cloth/foam curtains. Multiple reviews confirm touchless wash experience.","Adrian, MI #1; Ann Arbor, MI #2",89
Metro Express Car Wash,Garden City,ID,,confirmed_touchless,touchless_automatic,0.92,"Customer explicitly states 'belt no touch car wash' and 'ONLY...touchless' option in Boise area. Description confirms high-pressure water + detergents, no brushes/cloth contact.","Boise, ID #2",
Mermaid Car Wash,Mt Holly Springs,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly lists 'Touchless Carwash' at Mt Holly Springs location. Multiple 5★ reviews confirm touchless/touch-less/brushless automatic bay. Mixed facility with dog wash, vacuums, self-serve also present.","Carlisle, PA #2",60
Portside Carwash,Fayetteville,AR,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'touch free automatics' using 'water and chemicals only'. Multiple reviews confirm touchless automatic bays exist alongside self-serve and soft scrub options.","Fayetteville-Bentonville, AR #3",57
Stow Laserwash,Stow,OH,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'completely touch free' and 'no brushes'. LaserWash equipment. Multiple reviews confirm touchless laser wash with no brush contact.","Akron, OH #3",95
Rocket Wash Express,Chapel Hill,NC,,confirmed_touchless,mixed_with_touchless,0.85,"Multiple customer reviews explicitly mention 'touchless wash,' 'laser wash,' and 'brushless' options. Website describes tunnel wash with standard amenities. Mixed facility with touchless automatic bay confirmed.","Graham, NC #2",73
PortSide 5,Fayetteville,AR,,confirmed_touchless,mixed_with_touchless,0.95,"Offers touch-free automatic (water+chemicals only) alongside soft-brush automatics. Multiple positive reviews confirm touchless bay presence.","Fayetteville-Bentonville, AR #2",65
Krispy Klean Car Wash,Flint,MI,,confirmed_touchless,mixed_with_touchless,0.82,"Description explicitly confirms high-pressure water+detergent automatic touchless bay. Multiple reviews confirm touchless option present alongside self-serve bays. One damage complaint lacks specifics; others praise touchless service.","Fenton, MI #3",67
