touchless_signal,name,brand,address,city,state,zip,lat,lng,car_wash_type,automated,self_service,phone,website,opening_hours,osm_id
false,Quick Quack Car Wash,Quick Quack Car Wash,,Gilbert,AZ,,33.2962606,-111.753081,,no,no,,,,node/9950478230
false,Super Star Car Wash Express,,,,AZ,,33.3326674,-111.7562739,,yes,,,,,node/9991025864
false,Super Star Car Wash Express,,2970 North Arizona Avenue,Chandler,AZ,85225,33.3483943,-111.8424661,,no,no,,,,node/10297270837
false,Special Touch Auto Detailing,,,,AZ,,33.6196612,-111.9028028,,,,,,,node/10783508050
false,Dirty Boy Mobile Detailing,,,,AZ,,33.6397563,-111.8862941,,,,,,,node/10938618087
false,Car Deets Auto Care,,,,AZ,,33.6756965,-112.0285655,,,,,,,node/11050257171
false,Dash Car Wash,,1931 North Pebble Creek Parkway;North Pebblecreek Parkway,Goodyear,AZ,85395,33.4682173,-112.391754,,no,no,,https://dashcarwash.com/,,node/11086820146
false,Effortless Mobile Auto Services,,,,AZ,,33.4263175,-112.0398362,,,,,,,node/11535241774
false,Bob Moses Ceramic Coating Mesa,,,,AZ,,33.4507233,-111.8298147,,,,,,,node/11635882677
false,Magna Auto Styling,,,,AZ,,33.4662785,-111.9764011,,,,,,,node/11732911560
false,Clean PHX Cars,,,,AZ,,33.4653791,-112.0148258,,,,,,,node/11739526957
false,Quick Quack Car Wash,Quick Quack Car Wash,3375 West Greenway Road,Phoenix,AZ,85053,33.6247614,-112.1314819,,no,no,,https://dontdrivedirty.com/location/phoenix-greenway,Mo-Su 07:00-20:00,node/11795942863
false,Desert Carwash,,402 West Rex Allen Drive,Willcox,AZ,85643,32.2637342,-109.8329495,,,yes,,,,node/11807660970
false,Sunsites Car Wash,,1298 East Justin Street,Pearce,AZ,85625,31.9378516,-109.8307796,,,,,,,node/11811230292
false,,,,,AZ,,35.2282,-114.0359555,,,,,,,node/11929041504
false,Z Auto Detailing,,,,AZ,,33.4042498,-111.9779854,,,,,,,node/11938614140
false,CB Auto Salon & Performance,,,,AZ,,33.4025302,-112.0026587,,,,,,,node/11951298219
false,Dino's Car Wash,,,,AZ,,33.4050851,-112.0990153,,no,no,,,,node/12078069802
false,Carwash Services of Arizona,,,,AZ,,33.4189446,-111.9714388,,,,,,,node/12189379904
false,High Definition Detail Specialists,,,,AZ,,33.4214971,-111.9647256,,,,,,,node/12191935786
false,MK Mobile Car Detaling,,,,AZ,,33.4212977,-111.9646021,,,,,,,node/12191935787
false,Sport Auto Detail & Body Shop,,,,AZ,,33.4230023,-111.9085055,,,,,,,node/12210293255
false,Dry Ice Pro Auto,,,,AZ,,33.423786,-111.9084822,,,,,,,node/12210293259
false,Ceramic Pro Elite Tempe,,,,AZ,,33.4254684,-111.9041927,,,,,,,node/12210451219
false,El Oasis Hand Car Wash,,,,AZ,,33.4211469,-111.8401905,,,,,,,node/12306430661
false,Truck Bath Truck Wash,,,,AZ,,35.1512674,-114.0902262,,,,,,,node/12392927848
false,Speedy Wash,Speedway,,,AZ,,35.214369,-111.5786181,,,,,,,node/12478444523
false,Speedy Wash,Speedway,,,AZ,,33.3923275,-110.766631,,,,,,,node/12478458530
false,Speedy Wash,Speedway,,,AZ,,32.286305,-110.9601774,,,,,,,node/12478482552
false,Speedy Wash,Speedway,,,AZ,,34.2406766,-111.313199,,,,,,,node/12478489226
false,Speedy Wash,Speedway,,,AZ,,32.6759564,-114.5992727,,,,,,,node/12478690384
false,Cobblestone Auto Spa,,2525 West Peoria Avenue,Phoenix,AZ,85029,33.5814836,-112.1130628,,yes,yes,,,,node/12532394917
false,Clean Mobile Detailing,,,,AZ,,33.3619,-111.8019267,,,,,,,node/12710959492
false,Quick Quack Car Wash,Quick Quack Car Wash,41090 North Ironwood Road,San Tan Valley,AZ,85140,33.2522719,-111.5641267,,no,no,,,,node/12790327759
false,Clean Freak Car Wash,,837 West Irvington Road,Tucson,AZ,85714,32.1628881,-110.9819992,,,,,https://www.circlek.com/store-locator/US/tucson/837-w-irvington-road/CF7,,node/12838165226
false,,,6298 East 2nd Street,Prescott Valley,AZ,86314,34.5797311,-112.3547974,,,,,,,node/12845112272
false,Raceway Express Car Wash,,1845 East University Drive,Tempe,AZ,85288,33.4216369,-111.9076817,,no,no,,,,node/12856321856
false,,,4232 South Signal Butte Road,Mesa,AZ,85212,33.3381102,-111.6017527,,no,no,,,,node/12872141833
false,Fast & Friendly Express Car Wash,,42020 West Maricopa-Casa Grande Highway,Maricopa,AZ,85138,33.0397242,-112.0188509,,no,no,,,,node/12877767871
false,Clean Freak Car Wash,,2138 East Florence Boulevard,Casa Grande,AZ,85122,32.880251,-111.6949796,,no,no,,https://www.circlek.com/store-locator/US/casa-grande/2138-e-florence-blvd/CF9,,node/12877772984
false,Crystal Springs Car Wash,,1755 West Chandler Boulevard,Chandler,AZ,,33.3054938,-111.8724219,,,,,,,node/12913546422
false,Super Star Car Wash Express,,1919 South Greenfield Road,Mesa,AZ,85206,33.380836,-111.738916,,no,no,,,,node/12941658493
false,Sossaman Auto Spa,,1342 South Sossaman Road,Mesa,AZ,85209,33.3903309,-111.6681821,,no,no,,,,node/12974463850
false,Raceway Car Wash,,243 North Power Road,Mesa,AZ,85205,33.4208562,-111.683879,,,,,,,node/12974463880
false,Wash Werks Express,,2060 West Broadway Road,Mesa,AZ,85202,33.408173,-111.8765457,,no,no,,,,node/12974778437
false,,,,,AZ,,33.3610489,-111.9103932,,no,no,,,,node/12988475699
false,Super Star Car Wash Express,Super Star Car Wash,4861 South Val Vista Drive,Gilbert,AZ,85298,33.2618839,-111.7547902,,no,no,,,,node/12995083488
false,Super Star Car Wash Express,Super Star Car Wash,1660 East Riggs Road,Gilbert,AZ,85298,33.2199929,-111.7539853,,no,no,,,,node/12995088054
false,Dash Car Wash,,14057 West Waddell Road,Surprise,AZ,85379,33.608622,-112.3626818,,no,no,,https://dashcarwash.com/,,node/13007286698
false,Dash Car Wash,,8250 West Glendale Avenue,Glendale,AZ,85303,33.5382327,-112.2373084,,no,no,,https://dashcarwash.com/,,node/13007332609
false,,,,,AZ,,35.1887464,-114.0698057,,,,,,,node/13015118557
false,Quick Quack Car Wash,Quick Quack Car Wash,1310 South Signal Butte Road,Mesa,AZ,85209,33.3912512,-111.5995775,,no,no,,,,node/13021708408
false,Cobblestone Auto Spa,,5050 West Bell Road,Glendale,AZ,85308,33.6395821,-112.1673559,,no,no,,,,node/13071282250
true,Cedar Touchless Car Wash,,,,AZ,,35.2186988,-111.6216362,,,,,,,node/13146119401
false,,,,,AZ,,33.6929368,-112.4103983,,,,,,,node/13356982812
false,Kwapa Kar Wash,,,,AZ,,32.6102959,-114.6547174,,,,,,,node/13373102309
false,Super Star Car Wash,Super Star Car Wash,,,AZ,,32.360388,-111.0877648,,,,,https://locations.superstarcarwashaz.com/az/tucson/5770-w-cortaro-farms-rd,,node/13539731987
false,Imperial Truck and RV Car Wash,,,,AZ,,35.1987315,-113.9014152,,,,,,,node/13702962417
false,,,,,AZ,,33.4086573,-111.562682,,,,,,,node/13709588918
false,Full Circle Auto Wash,,1607 North Dysart Road,Avondale,AZ,85392,33.4647303,-112.3402632,,no,no,,,,way/124364535
false,Chevron,Chevron,2885 North 91st Avenue,Phoenix,AZ,85037,33.4789166,-112.2545675,,,yes,,,,way/130341174
false,,,,,AZ,,33.0517321,-109.3219399,,,,,,,way/134498724
false,,,,,AZ,,33.4486149,-112.0291812,,,,,,,way/136607091
false,,,East Cactus Road,Phoenix,AZ,85028,33.5960027,-112.0366545,,,,,,,way/146991623
false,Chevron,Chevron,1515 North 75th Avenue,Phoenix,AZ,85043,33.4649515,-112.2198955,,,,,,,way/156278285
false,Circle K,Circle K,3140 East Broadway Road,Phoenix,AZ,85040,33.4076847,-112.0135049,,,,,,,way/158908674
false,Diamond Perfection Details LLC,,3222 East Corona Avenue,Phoenix,AZ,85040,33.4059031,-112.0112505,,,,,,,way/158948718
false,Wheelies Car Wash,,,,AZ,,33.6039581,-114.6060678,,,,,,,way/166062549
false,,,,,AZ,,34.7806458,-111.7618012,,,,,,,way/167278188
false,,,6705 West Bell Road,Glendale,AZ,85308,33.6377801,-112.2041699,,,,,,,way/168657633
false,Rain Tunnel Car Wash,,,,AZ,,33.3609199,-111.4402607,,,,,,,way/168981129
false,Circle K,Circle K,,,AZ,,33.6697164,-112.0833245,,,,,,,way/169762029
false,Circle K,Circle K,,,AZ,,33.4070116,-111.6146708,,,,,,,way/170998347
true,Touchless Car Wash,,,,AZ,,31.5550045,-110.2590388,,,,,,,way/173109472
false,Shell,Shell,9202 East Main Street,Mesa,AZ,85207,33.4158783,-111.6319338,,,,,,,way/173911938
false,Circle K,Circle K,4930 North 91st Avenue,Phoenix,AZ,85037,33.5081268,-112.2554899,,,yes,,,,way/183525172
false,Ponderosa Hand Car Wash,,,,AZ,,34.5610647,-112.486497,,,,,,,way/186984927
true,Touchless Car Wash,,,,AZ,,31.963502,-110.3454264,,,,,,,way/188242049
false,Willow Creek Auto Spa,,,,AZ,,34.5966347,-112.4649257,,no,yes,,,,way/188945385
false,Willow Creek Auto Spa,,,,AZ,,34.5964388,-112.4652179,,yes,,,,,way/188945386
false,,,4001 East Chandler Boulevard,Phoenix,AZ,85048,33.3045133,-111.9967084,,,,,,,way/202303766
false,,,,,AZ,,35.7366959,-109.0623816,,,,,,,way/206792224
false,Ryko Solutions,,4026 East Broadway Road,Phoenix,AZ,85040,33.4091943,-111.9939675,,,,,,,way/219480519
false,Chevron,Chevron,4737 East Broadway Road,Phoenix,AZ,85040,33.4065333,-111.9790301,,,,,,,way/219667875
false,,,West Glendale Avenue,Phoenix,AZ,85051,33.5381025,-112.1338826,,,,,,,way/222122441
false,Blue Beacon,Blue Beacon,,,AZ,,32.7312305,-111.5513682,,,,,https://bluebeacon.com/locations/listing/eloy-east-az,,way/223408980
false,Little Sister's Truck Wash,Little Sister's Truck Wash,,,AZ,,32.7717165,-111.6160112,,,,+1 520-466-3014,https://lstruckwash.com/eloy-az/,"Mo-Fr 05:00-23:00; Sa,Su 07:00-23:00",way/223417577
false,,,,,AZ,,32.2657516,-110.8933344,,,,,,,way/233335585
false,,,,,AZ,,32.2651993,-110.9532422,,,,,,,way/235566858
false,,,,,AZ,,31.6249893,-110.3352216,,,,,,,way/259743089
false,,,1155 South Higley Road,Mesa,AZ,85206,33.3946196,-111.718597,,,no,,,,way/265893206
false,Super Wash,Super Wash,13640 West Camino del Sol,Sun City West,AZ,85375,33.6549604,-112.3571074,,,,,,24/7,way/285608348
false,,,,,AZ,,35.1915931,-111.6613712,,,yes,,,,way/295598504
false,Mister Car Wash,,,,AZ,,32.2209057,-110.8941273,,yes,no,,,,way/318909158
false,,,,,AZ,,33.4637936,-112.4779887,,,,,,,way/334949253
false,Circle K,Circle K,320 East Hunt Highway,San Tan Valley,AZ,85143,33.1625292,-111.5630616,,no,no,,,,way/339640088
false,Raceway Express Car Wash,,1740 North 67th Avenue,Phoenix,AZ,85035,33.4673297,-112.2039791,,yes,yes,,,,way/355041751
false,Raceway Express Car Wash,,1952 South Gilbert Road,Mesa,AZ,85204,33.3794106,-111.7889483,,no,no,,,,way/374750484
false,Clean Freak,,1503 West Camelback Road,Phoenix,AZ,85015,33.5090152,-112.0916694,,,,,,,way/377936976
false,,,,,AZ,,34.7298344,-112.0105343,,,,,,,way/423641840
false,,,7502 West Indian School Road,Phoenix,AZ,85033,33.4952049,-112.2213452,,,,,,,way/427344422
false,,,4102 North 27th Avenue,Phoenix,AZ,85017,33.4954718,-112.1174496,,,,,,,way/427747271
false,Chevron,Chevron,5035 West McDowell Road,Phoenix,AZ,85035,33.4655453,-112.1683231,,,,,,,way/429541871
false,Lava Car Wash,,,,AZ,,31.3670803,-110.9403235,,yes,no,,,,way/439633314
false,Circle K,Circle K,2840 North 75th Avenue,Phoenix,AZ,85035,33.4796194,-112.2213345,,,,,,,way/461758562
false,,,2750 South Dobson Road,Mesa,AZ,85202,33.3648918,-111.8772565,,,,,,,way/492582328
false,,,,,AZ,,33.2781335,-111.9591761,,,,,,,way/493743888
false,Rags to Riches Car Wash,,,,AZ,,33.0590069,-110.9065548,,,,,,,way/494477133
false,Rain Tunnel,,1086 North Arizona Boulevard,Coolidge,AZ,85128,32.9876855,-111.5245059,,,yes,,,24/7,way/506257778
false,Full Circle Autowash,,6951 East Southern Avenue,Mesa,AZ,85206,33.3929706,-111.6807522,,,,,,,way/510461278
false,Raceway Express Car Wash,,750 West Warner Road,Chandler,AZ,85225,33.3357525,-111.854942,,,,,,,way/516071262
false,,,2182 East Florence Boulevard,Casa Grande,AZ,85122,32.8802536,-111.6935969,,no,no,,,,way/530437607
false,,,,,AZ,,33.2322026,-111.8422415,,,,,,,way/553379639
false,,,,,AZ,,32.1190839,-110.9335565,,,,,,,way/560219044
false,,,,,AZ,,32.1189527,-110.9337138,,,,,,,way/560219045
false,,,,,AZ,,32.118895,-110.9337843,,,,,,,way/560219046
false,,,,,AZ,,32.1188311,-110.9338581,,,,,,,way/560219047
false,,,,,AZ,,32.1186783,-110.9340345,,,,,,,way/560219048
false,,,,,AZ,,32.1186145,-110.9341091,,,,,,,way/560219049
false,,,,,AZ,,32.1185561,-110.9341789,,,,,,,way/560219050
false,,,,,AZ,,33.6087837,-112.2032808,,,,,,,way/575515792
false,Sun Devil Car Wash,,1212 South McClintock Drive,Tempe,AZ,85281,33.4155559,-111.9095809,,,,,,,way/588509323
false,,,,,AZ,,36.7098768,-110.2492323,,,yes,,,,way/590915544
false,Splash'n Shine Car Wash,,964 North Bay Drive,Gilbert,AZ,85233,33.3670312,-111.8239321,,,,,,,way/630342311
false,Pro Wash,,,,AZ,,31.3465165,-110.928878,,,,,,,way/631350681
false,Chevron,Chevron,119 South 5th Avenue,Yuma,AZ,85364,32.7245858,-114.6253893,,,,,,,way/660301057
false,Speedy Wash,,261 North White Mountain Road,Show Low,AZ,85901,34.2521871,-110.0279636,,,,,,,way/664263253
false,High Country Car Wash,,341 East Deuce Of Clubs,Show Low,AZ,85901,34.2518626,-110.0386625,,,,,,,way/664333855
false,,,,,AZ,,35.2073056,-111.6480988,,,,,,,way/666367928
false,Circle K,Circle K,809 North Dobson Road,Mesa,AZ,85201,33.4311336,-111.8734174,,,,,,,way/667975478
false,,,3550 West Dunlap Avenue,Phoenix,AZ,85051,33.5679863,-112.1364693,,no,only,,,,way/668591242
false,Octopus Car Wash,,361 West Deuce Of Clubs,Show Low,AZ,85901,34.2479106,-110.0463688,,,,,,,way/681045964
false,Thrive Auto Detail LLC,,2911 North Norwalk,Mesa,AZ,85215,33.4693491,-111.7419733,,,,,,,way/689793560
false,Thrifty Car Wash,,,,AZ,,32.8859313,-111.7570055,,,,,,,way/700914930
false,,,,,AZ,,34.9087264,-114.5982121,,,,,,,way/703826187
false,Circle K,Circle K,13013 West Glendale Avenue,Glendale,AZ,85307,33.5362317,-112.3395953,,,,,,,way/703848888
false,Romeos Car Wash,,,,AZ,,32.6854832,-114.6241038,,,,,,,way/722350239
false,Super Star Car Wash,,16957 West Bell Road,Surprise,AZ,85374,33.6385326,-112.4236503,,,no,,,,way/732509780
false,,,,,AZ,,32.1673798,-110.9780911,,,,,,,way/740095962
false,,,,,AZ,,32.1673766,-110.9779125,,,,,,,way/740095963
false,Speedy Wash,Speedway,,,AZ,,31.957129,-110.9822285,,,,,,,way/740818142
false,TNT Car Wash,,17070 North 134th Drive,Surprise,AZ,85378,33.6399923,-112.347913,,,,,,,way/775154853
false,Arizona Auto Wash,,2660 West State Route 89A,Sedona,AZ,86336,34.8630339,-111.8066308,,,,+1-928-282-5307,,,way/782874463
false,,,,,AZ,,35.1902986,-111.6302865,,,,,,,way/786898970
false,,,,,AZ,,35.1963208,-111.6263255,,,,,,,way/786941219
false,,,,,AZ,,32.2068866,-110.816869,,,,,,,way/788071361
false,,,,,AZ,,32.2070266,-110.8168729,,,,,,,way/788071448
false,,,,,AZ,,32.2476533,-110.8487313,,,,,,,way/790243474
false,,,,,AZ,,32.2058971,-110.8383067,,,,,,,way/791928710
false,,,,,AZ,,32.2060974,-110.838565,,,,,,,way/791928712
false,,,,,AZ,,32.2057468,-110.8384991,,,,,,,way/791928713
false,,,,,AZ,,32.2056017,-110.8385309,,,,,,,way/791928714
false,,,,,AZ,,32.1778537,-110.8209176,,,,,,,way/797197512
false,,,,,AZ,,32.2357298,-110.8633112,,,,,,,way/799281542
false,Main Street Car Wash,,6035 East Main Street,Mesa,AZ,85206,33.4151601,-111.7009169,,,,,,,way/804375351
false,Circle K,Circle K,1564 East Ray Road,Gilbert,AZ,85296,33.3220446,-111.756496,,no,no,,,,way/807951093
false,Francis & Sons Car Wash,,,,AZ,,33.3201319,-111.803144,,,,,,,way/810585734
false,,,,,AZ,,32.1779832,-110.8209243,,,,,,,way/821570207
false,Prestige Car Wash,,,,AZ,,33.4820311,-111.9266647,,yes,no,,,,way/823554388
false,,,,,AZ,,32.205954,-110.8384992,,,,,,,way/826020611
false,Arizona Car Wash Company,,2828 South Country Club Drive,Mesa,AZ,85210,33.3633026,-111.842653,,,,,,,way/827761879
false,,,,,AZ,,32.2064805,-110.9328105,,,,,,,way/829474357
false,,,,,AZ,,32.2063543,-110.9328117,,,,,,,way/829474358
false,,,,,AZ,,32.2063379,-110.9101198,,,,,,,way/829828711
false,,,,,AZ,,33.3931832,-111.719818,,,,,,,way/837730843
false,Cobblestone Auto Spa,,,,AZ,,33.3934221,-111.7172957,,,,,,,way/837730862
false,Clean Freak Car Wash,,5901 West Bell Road,Glendale,AZ,85308,33.638324,-112.1870751,,no,no,,https://www.circlek.com/store-locator/US/glendale/5901-w-bell-rd/CF5,,way/842270292
false,,,4121 West Bell Road,Phoenix,AZ,85053,33.6389453,-112.1473183,,,,,,,way/842272576
false,,,,,AZ,,32.2959934,-110.8234916,,,,,,,way/842305910
false,,,,,AZ,,32.2959818,-110.823296,,,,,,,way/842305911
false,,,797 East Ray Road,Gilbert,AZ,85296,33.3203795,-111.774405,,yes,,,,,way/845507155
false,,,4356 East University Drive,Mesa,AZ,85205,33.4232335,-111.7372154,,,,,,,way/847699440
false,,,,,AZ,,32.257865,-110.9728845,,,,,,,way/868858924
false,,,,,AZ,,32.2628425,-110.977404,,,,,,,way/868859125
false,,,,,AZ,,32.2579865,-110.972907,,,,,,,way/868859193
false,,,,,AZ,,32.2626702,-110.977639,,,,,,,way/868859224
false,,,,,AZ,,32.249699,-110.9283785,,,,,,,way/871629526
false,Hyer Quality Detail,,315 South Clark Drive,Tempe,AZ,85281,33.4270824,-111.8984231,,,,,,,way/872128651
false,,,1601 North 43rd Avenue,Phoenix,AZ,85009,33.4665677,-112.1511407,,,,,,,way/873093775
false,Shonky's Car Wash & Detail,,,,AZ,,32.1998512,-110.9719193,,,,+1-520-612-6801,,,way/873348246
false,,,,,AZ,,32.2500084,-110.97271,,,,,,,way/873452589
false,Chevron,Chevron,9080 West Olive Avenue,Peoria,AZ,85345,33.5667525,-112.2543113,,,,,,,way/878046678
false,,,4353 South Power Road,Mesa,AZ,85212,33.3369399,-111.6864967,,,,,,,way/882620336
false,AZ Auto Spa,,,,AZ,,34.4582004,-114.2805135,,no,only,,,,way/886830217
false,Circle K,Circle K,3441 West Union Hills Drive,Phoenix,AZ,85027,33.6539418,-112.1339349,,,,,,,way/889112737
false,,,,,AZ,,32.1655425,-110.9428196,,,,,,,way/893216901
false,,,2207 North 24th Street,Phoenix,AZ,85008,33.4720289,-112.0299298,,,,,,,way/893235342
false,,,,,AZ,,32.1842588,-110.9771204,,,,,,,way/894404566
false,,,,,AZ,,32.1841687,-110.9771087,,,,,,,way/894404567
false,,,,,AZ,,32.1881179,-110.9446122,,,,,,,way/895034025
false,Oasis Car Wash,,2355 West Broadway Road,Mesa,AZ,85202,33.407148,-111.8828141,,yes,yes,,,24/7,way/895302808
false,,,,,AZ,,32.2072411,-110.975296,,,,,,,way/895737171
false,,,,,AZ,,32.2071166,-110.9752878,,,,,,,way/895737172
false,Circle K,Circle K,19830 North 7th Street,Phoenix,AZ,85024,33.6681314,-112.0666728,,,,,,,way/899470317
false,Circle K,Circle K,,Cave Creek,AZ,85331,33.7983032,-111.9773735,,no,no,,,,way/902884596
false,,,,,AZ,,32.1467365,-110.9181524,,,,,,,way/904321990
false,,,,,AZ,,32.1467385,-110.9183395,,,,,,,way/904321992
false,Sam's Club Car Wash,,,,AZ,,33.3139524,-111.9686411,,,,,,,way/907210384
false,The Wash,,610 West 5th Street,Safford,AZ,85546,32.8346476,-109.7140412,,,,+1-928-985-0083,https://thewashsafford.com/,,way/907545195
false,,,,,AZ,,32.2653239,-110.953212,,,,,,,way/909779521
false,,,,,AZ,,33.2878,-111.7932618,,yes,yes,,,,way/912881556
false,,,6810 East Guadalupe Road,Mesa,AZ,85209,33.3657087,-111.6867052,,,yes,,,,way/918414960
false,Oasis Car Wash,,640 East Broadway Road,Mesa,AZ,85204,33.4081385,-111.8170525,,,,,,,way/926419455
false,,,,,AZ,,32.684588,-114.649872,,yes,no,,,,way/929094459
false,,,11701 West Thunderbird Road,El Mirage,AZ,85335,33.6086495,-112.3120095,,,,,,,way/937786065
false,,,,,AZ,,33.608536,-112.312012,,,,,,,way/937786066
false,,,,,AZ,,33.4750678,-112.0481072,,,,,,,way/942696173
false,,,2504 North 16th Street,Phoenix,AZ,85006,33.4750629,-112.0479502,,,,,,,way/942696174
false,Cobblestone Auto Spa,,1210 East Indian School Road,Phoenix,AZ,85014,33.4953446,-112.0554832,,yes,,+1-602-795-1117,https://cobblestone.com/locations/car-wash-in-phoenix-indian-school-12th-street/,,way/945832218
false,,,,,AZ,,33.4951534,-112.0554115,,,,,,,way/945832223
false,Raceway Express Car Wash,,1625 North 75th Avenue,Phoenix,AZ,85035,33.4668147,-112.2202079,,yes,yes,,,,way/952129023
false,Circle K,Circle K,4250 West Union Hills Drive,Phoenix,AZ,85308,33.6552502,-112.1513523,,,,,,,way/973228685
false,,,,,AZ,,32.177202,-110.9934373,,,,,,,way/974838512
false,,,1523 East Southern Avenue,Phoenix,AZ,,33.3922791,-112.048395,,,,,,,way/981910966
false,Circle K,Circle K,,,AZ,,32.1708837,-111.070081,,,,,,,way/997037981
false,Circle K,Circle K,,,AZ,,32.1709932,-111.0705263,,,,,,,way/997037982
false,Circle K,Circle K,1111 North 67th Avenue,Phoenix,AZ,85043,33.460968,-112.2026505,,,,,,,way/1004594297
false,,,1595 North Dysart Road,Avondale,AZ,85392,33.4637864,-112.3401424,,no,no,,,,way/1005112747
false,Sparklin' Clean Car Wash,,10614 West Indian School Road,Phoenix,AZ,85037,33.4940086,-112.2885351,,,,,,,way/1005482360
false,,,2180 East Broadway Road,Tempe,AZ,85282,33.4081019,-111.8926014,,,,,,,way/1006836715
false,,,,,AZ,,34.543543,-112.491319,,,,,,,way/1007807064
false,,,,,AZ,,32.1483553,-110.9770299,,,,,,,way/1009402191
false,,,,,AZ,,32.1481942,-110.9769891,,,,,,,way/1009402192
false,Circle K,Circle K,20207 North 59th Avenue,Glendale,AZ,85308,33.6692249,-112.1859415,,yes,no,,,,way/1014507767
false,Circle K,Circle K,20203 North 67th Avenue,Glendale,AZ,85308,33.6690373,-112.2024858,,,,,,,way/1014513820
false,,,,,AZ,,32.1602433,-111.0004674,,,,,,,way/1022027178
false,,,,,AZ,,33.4510718,-112.0291847,,,,,,,way/1037402903
false,Kelley Car Wash,,1320 East Riggs Road,Chandler,AZ,85249,33.2193273,-111.8182425,,,,,,,way/1040069589
false,,,4210 West Glendale Avenue,Phoenix,AZ,85051,33.5389815,-112.149674,,,,,,,way/1041305480
false,,,1628 North 40th Street,Phoenix,AZ,85008,33.4667325,-111.995886,,,,,,,way/1051420145
false,Chevron,Chevron,25 West Ocotillo Road,San Tan Valley,AZ,85140,33.2487211,-111.5641272,,no,no,,,,way/1058250222
false,Ocean Blue Car Wash,,3163 Willow Creek Road,Prescott,AZ,,34.5978933,-112.4592644,,yes,,,,,way/1065553898
false,Quick Quack Car Wash,Quick Quack Car Wash,5609 South Power Road,Mesa,AZ,85212,33.3141228,-111.6861889,,,,,,,way/1075395086
false,,,,,AZ,,32.3532642,-110.9768506,,,,,,,way/1075437729
false,Octopus Car Wash,,,,AZ,,32.3272733,-111.0466964,,,,,,,way/1083417257
false,Chevron,Chevron,808 East McKellips Road,Mesa,AZ,85203,33.4520554,-111.812954,,,,,,,way/1098127386
false,American Speed Wash,,1560 South Gilbert Road,Mesa,AZ,85204,33.3878639,-111.7889985,,,,,,,way/1098344374
false,Circle K,Circle K,5725 West Ina Road,Marana,AZ,85743,32.336883,-111.0865895,,,,,,,way/1098795545
