confidence,score,name,address,lat,lng,rating,reviews,phone,place_id,queriesMatched,firstFoundMetro,thumbnail
high,1300,27 Auto Spa LLC,"2404 Alexandria Pike, Southgate, KY 41071",39.07325,-84.4725849,3.3,520,(859) 529-0736,ChIJuTZxA6-xQYgRCU-xKr58ZXI,touchless car wash|laser car wash|brushless car wash,cincinnati,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtiFWDuxN3Xq4gyO-W-ODG5KcgOLp47vQzpVwmrSH6sJOh2xilaVO0HC99k3aUzyylNkCDdvkSNSxy8XwhwRNtzMrv2J0OOvBq5SpzzAGVAuskgZIWxAsQa0x0NOexj33sQnjOC0Tfkfk=w122-h92-k-no
low,1297,Flagstop Car Wash,"13410 Midlothian Tpke, Midlothian, VA 23113",37.503374099999995,-77.6482533,4.8,1081,(804) 782-9274,ChIJR1i7h-5tsYkRpvEPksmBx3g,touchless car wash|laser car wash,richmond,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgjsSZ7qo9uWeuUX8UTxSehcsyUNN_G2BaqQ45hCzPM8F-G6gkUbdsymxDFqOHkycUB-xiqSTW81F_vy7XHrJClVx1-AIRIwVP-kXpbqjWXgprwZXUA8koVE6ylHcBP2nhRPSbjZW00URI=w80-h142-k-no
low,1296,PureMagic Car Wash,"4725 N Broadway, Knoxville, TN 37918",36.0233893,-83.9265992,4.3,1296,(865) 263-9673,ChIJ18E4-_0VXIgRA1X-4MZ-S6g,touchless car wash|laser car wash|brushless car wash,knoxville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLeR_VykIyWbRu5BvMWsI2Kw11loJ98HF2KanJcSaeY3Z8B6lzFISgn7au93M1MxX9oR9ugWsH9KFaGo2NVP8dhgZK9O4SWMct_8Cd-wnULwrC0sYWxRkFrYZr19PJ474ZSvC_Wj4_IWAq=w138-h92-k-no
low,1292,The Wash Shop,"6355 S McCarran Blvd, Reno, NV 89509",39.4780186,-119.7918129,3.9,1292,(775) 827-4222,ChIJt95LAnVAmYARq1WpwDHFah8,laser car wash,reno,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHObW4xNYFEnfiVZ8qu2nuVnWmt8tsVk8vdewv15DtHKTVFEuiq-5Y8EafYBNIIwXV5FrTVRMOswSrB6at5t6kNSJQ_E1CUm7zxagxlhtaDiRqQoZb1SbBMGuNlk1KdmE6B99qAiw=w122-h92-k-no
low,1268,Prestige Car Wash,"90 Southampton St, Boston, MA 02118",42.3325033,-71.07051129999999,4.7,1057,(781) 562-1622,ChIJZeVTco5744kRBsLk9MpehKs,touchless car wash|laser car wash|brushless car wash,boston,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGekCD_ssksl9IA2eLwEaTN584kXzWVdm8j7NsX_9XfF3KxnRpvOpIrG3Z9NiBqUFfMnRZ4ft8nBgR0xY_Dq_K81zlULsOVq-aBWEGrccejsDRlbxY_H-OiAcYD0x64xqoRN8Kp=w80-h106-k-no
low,1228,Sam's Car Wash,"3401 Branch Ave, Temple Hills, MD 20748",38.8464896,-76.95278789999999,4.3,1228,(301) 894-3100,ChIJsYEw2W-5t4kRB3gKpTNqPqQ,brushless car wash,washington-dc,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAV4iDrGCaJXunnRRuoLYkXLYVzUSVXONQWoXR4IV-LV1T-Q6lQXdGi9HgjbkJ1XwZXikAb6YmpVFMZZ6tVb1cNUZE85KvHKL6QCknFyrz3-rRX4oTJB_dnxMfYznYONUpTCHN=w80-h106-k-no
low,1212,New Day Car Wash,"5305 US-280, Birmingham, AL 35242",33.4195172,-86.67719249999999,4.9,1010,(205) 460-5280,ChIJVVmQqKoXiYgRSUGpU-xcrT4,laser car wash|brushless car wash,birmingham,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsXOf1Bq5HgYcUtxpf1FGFeHayETmF9xiwhnTqpyQi_yhfZeZnrw9La-Pyg4NFdKq1Cd3rQYZnR9FveNSnm2rqFzA7yXsJjfrHyk0GK0-JJ-EMOmIAA8rEBKNTuPzASWFCQMB18F-ra0kp=w80-h106-k-no
low,1211,Jet Brite Car Wash,"6948 W Grand Ave, Chicago, IL 60707",41.923919999999995,-87.79973969999999,4.5,1009,(312) 313-1427,ChIJw2nYu97LD4gRz7MTyWkQKmM,laser car wash,chicago,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHalSHsI43v_mjnXMlDuvywCkVDeWq92-2sKx9yoZbZm5BX8K9keqBMI7YFEuD2xb_iAn6xeEEhO73ZcVv8NiXlP85DHUoBNl62Ymodlc0hYDhhoePXIsvkoSJX4AaRLwVW7y3=w194-h92-k-no
low,1207,Monty's Express Carwash,"441 W Charter Way, Stockton, CA 95206",37.9378095,-121.2930289,4.5,1006,(209) 474-5822,ChIJu9_55-wSkIAR8PLem9xRh9U,touchless car wash|laser car wash|brushless car wash,stockton,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIqgRe9VjzYhhF6TDRHmc3uzPhvwRtaAza3KJpnhC-_kUIBElRuNNWNRw-_smguD5_Cm5Q4Gwi2TXFPmt8lMUlMuG0EyXC7IlEn9CVuHUcBKIO3ZBcJwtq2M8jxubw8eAXYAjc=w80-h99-k-no
low,1205,Watershed Carwash,"1434 SE Military Dr, San Antonio, TX 78214",29.352262999999997,-98.4746217,4.2,1205,(210) 251-4551,ChIJuVu3OIH3XIYRjrdto-p20X0,laser car wash,san-antonio,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlVHPz3uAErleAu49GRYc_Zr7mk2FzVSJBwfjGA1yx-kddnEU2Xa2UBZvJzlRJSRENunIkwCK7qtycFckpxa9gc3j0KERy-ej20nksG54LdQ53Asf9KJdoojW_H2UyRSkuFcSU=w122-h92-k-no
low,1194,Rainstorm Car Wash,"3900 S Wallace St, Chicago, IL 60609",41.823161,-87.6415075,3.9,1194,(773) 866-5809,ChIJX1x2qiMsDogRz5iujjhmcfs,laser car wash,chicago,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPqJDg1PbbJQ8tGo46Rjwg0-1Ih0zWFK6jGjM_h2vU5D2NKR30VaJBlyOY_rn-Qkc6gDbBU2Hgi2lQKeEJ0lms1o-BZ1bqarUVFV0L1ToXu2JKeSp0xaQMwZjjABTa1KrKQxyoXw=w122-h92-k-no
low,1192,Spotless Auto Laundries,"424 River St, Hackensack, NJ 07601",40.891642,-74.03790719999999,4,1192,(201) 487-6500,ChIJw97uZQ_6wokR8X0mKTs2zsE,touchless car wash|laser car wash|brushless car wash,northern-new-jersey,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEq9gFfNa_31i_4_KxRGluV_fgMRmSvwGmtaZLK2hTLY6gq_pxiCARNgXi1W8HCJgjHW_ND3yxPBTTv5ySRetYN4bXXwb0R7EIFtw5otpKDpbnw-GchC77TgMP9jT8aCsXNJcG3PQ=w122-h92-k-no
low,1183,White Horse Auto Wash,"1854 Ashley River Rd, Charleston, SC 29407",32.8043309,-80.0193704,4.8,986,(540) 316-6019,ChIJx3MEvIx9_ogRHaQe9j0oyJo,touchless car wash,charleston,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYDrnJueVl-2Zh0Rrp2imN3tsnYDa4NRZ-23AHSQya5qWgW3I1MRGYWmLLf-CT_W9Q2nmSodUOGOXaxMe-heq9XHRQJBHYiufEQ_5Trz_jWEhxZCGrv3dW6lIdKnkYQ46SrXJO=w80-h106-k-no
low,1178,Crossbay Car Wash,"135-18 Cross Bay Blvd, Ozone Park, NY 11417",40.673333299999996,-73.84361109999999,3.4,1178,(718) 843-6097,ChIJvZfeXopdwokRGnyzZ3jI-_M,touchless car wash,new-york-city,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHb1g73cTrojaPSPrG1Rux7FyKq3sjig_VVaVcgNhQngIWPiMja0ej7BPmZcrEusbzl6jwGDcsSQbGmjk0XluQU7G9LPIzlJSwnL-CTcbHIs-NHrH3ZXQcE1dnh3T5VFY0WsVRz=w80-h142-k-no
high,1163,Desert Auto Spa and Car Wash,"8002 E Thomas Rd, Scottsdale, AZ 85251",33.4805771,-111.90830869999999,4,465,(480) 588-7784,ChIJTVEJkdMLK4cR9JYQcZOnG1w,touchless car wash|brushless car wash,phoenix,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYK5c26Aclo_e8QKfZ8dGRSZEnXonl7eeFBQqUD7ef8bjH21LLXRjP8079Sm2r-Qv00Cv-Go-uDa22nS5UKKiMhRuZ1kvSrCbg5tU2ArtG5b_Z9bExEOCMMlWJxkHGpMjajlLq=w122-h92-k-no
low,1130,PrimeWash Express,"820 W Foothill Blvd, Upland, CA 91786",34.1065271,-117.6613036,4.4,1130,(909) 949-9079,ChIJZz2yfrAxw4ARkgxFzMWx8Xo,laser car wash,inland-empire,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHH3F6IBqb97h3HLxOefHENiO4Xqf0wxs-rjUVTWqO-CUgFzRrmfgED9Yfuw7wQR7oMTUptbUxnYTSa54g0PGl_C19C13-0g9gOb9qrKlQtVla6-ScRdrmyBEFvT2XmqiXtc7RF=w80-h119-k-no
low,1130,Shine Factory Car Wash - Morgan,"1501 S Morgan Rd, Oklahoma City, OK 73128",35.450721699999995,-97.6898727,4.9,942,(405) 265-3005,ChIJt5gI8cUPsocRz0agUWh6tmI,touchless car wash|laser car wash|brushless car wash,oklahoma-city,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdgsDCvv8h0OChRL5bvH02AMffRcWHwytALvpfkdoUYIR_QOiSvoNL4pWw85wchaeHbNE1kU5j3jlEMlhLWuwD5-8ubbnMW2qbzCgr3jz7m5wVUww2uY07siLk5oOK7wDKCTqU=w80-h106-k-no
low,1117,Time To Shine Car Wash - Owasso,"11515 E 96th St N, Owasso, OK 74055",36.293499,-95.8453933,4.6,931,(918) 376-6107,ChIJzS_NntjxtocRAH1kr67XuBU,touchless car wash|brushless car wash,tulsa,https://lh3.googleusercontent.com/gps-cs-s/APNQkAENgqNYeQapxKWG_f9_mdmEheNBtEOkYIO_TyQC_upzOCzd6RXS11LvJ-ZhTincx1ldB4qMJnL8jkH5n9n6K8PHNLbWFfW9nho6AElS8jKRxIJzrT3ggsTNLOBbJoNbWeZdooHSfg=w138-h92-k-no
low,1089,Freedom Wash,"1400 S Independence Blvd, Virginia Beach, VA 23462",36.821245,-76.126212,4,1089,(757) 233-7610,ChIJuSqtGdS_uokRMqS9Io0KWoU,touchless car wash|laser car wash|brushless car wash,virginia-beach,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjvJ30EhhV3LSSSC4YtjMSAqxiPoPu43KfmXYTN0LSFVjBXmNLN4dveSnByQT3jo9kIX2fmZfWHiG-YK8Ero3lM5rq0WMcIuAv_7mYKcdKMp3-22nPbsG83Oy7nQcJQ4YOBemW=w163-h92-k-no
low,1085,J's Ultimate Hand Car Wash,"3756 W Chinden Blvd, Garden City, ID 83714",43.6258333,-116.24305559999999,4.2,1085,(208) 336-0435,ChIJzWCeJ7H4rlQRwIswcqDfD1I,touchless car wash|laser car wash|brushless car wash,boise,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHB9TfqxXYz8jwSN9MurBB_Sy5QLaD05koBAL5UPSaWEAa6ht8C_uMJxG0IIlDKgmkfZEv-CUTKHDh22NtE1yhQwpLOtzGOpC6YftD9AsFPQVhpEO_KE6I3ewXCouUzQV3AslgCFA=w189-h92-k-no
low,1081,Rocket Shine Car Wash,"4410 Executive Cir, Fort Myers, FL 33916",26.5982928,-81.839918,4.5,901,,ChIJTZ7oC_Jq24gRX7B_0EQaM-w,touchless car wash|laser car wash|brushless car wash,fort-myers,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUbGWk6LEF7hPEI9TyWDM3rKCFLM9BJVnHXL_s5J7CwTJU18Y3K2UNFK9ixuFGbMz9rdBpSb2DidUHSzqUZcuCf48-blx0OuIXyq2PmAkgX5Zua5wk1jcvghyK0OBBsnzHeJo=w122-h92-k-no
low,1064,SuperClean Xpress Carwash,"6505 Fair Oaks Blvd, Carmichael, CA 95608",38.619034,-121.3290928,4.7,887,(916) 659-6457,ChIJVVVlZT7cmoARsIfk54aOFNc,touchless car wash|laser car wash,sacramento,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvn9hrIYKctWC4G9PVBvK3m4XbViVFh1gmIvNDxr0OiYsNai3vc6N-UEpL20YIcHix11js5sGoOKm2CQWXDF9XdLPIEzfc1Zt0--qvPnsx3tYTVNSW7bM7OhzSN6zlNvrj2ZeT=w122-h92-k-no
low,1062,Surf Thru Express Car Wash,"4140 N First St, Fresno, CA 93726, United States",36.792839199999996,-119.7717789,4.1,1062,+1 559-230-1155,ChIJX4VU0ZtdlIARr4IcRrKeQq0,touchless car wash|laser car wash|brushless car wash,fresno,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFJAojQE_QfwpmfVYQ3UduCGuyufrmJ9j1Q45zMeC1BNYz89RgdnEqZmuoXfRd3KjIhdmahkxKQkbC_tHmGl2dldTTwXf7ByfMHWpLLVAIIGsvILuSgpM3Q44U9DX3SvpiQllSUw=w138-h92-k-no
high,1044,Halethorpe Auto Spa Express,"3504 Washington Blvd, Halethorpe, MD 21227",39.2527112,-76.6689971,4.5,348,(443) 297-8109,ChIJMycQnRgdyIkRkNKPYMfvQsM,laser car wash|brushless car wash,baltimore,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGh1gj4giHcdhG2HzpAWsmLSxAm0pUqXdDeDREz_WjPZ055HzWr10I2oGY6AKqp7H5TODgKpDeIuK5HgH3jh3NdU9yIm56UWAPzbitno3JkR3trJQuOxxH8MlfI6HtSJpLeDeOsEQ=w164-h92-k-no
medium,1042,Car Spa Exterior Car Wash Free Vacuums,"326 Blanding Blvd, Orange Park, FL 32073",30.1693376,-81.74815919999999,4.5,668,(904) 394-2277,ChIJv158zyXE5YgR-DihubAWb3I,touchless car wash|laser car wash,jacksonville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVEx3CEpBE6Rch9xRSGpU11TB5zgxRwS9J8xQzymUam-fZVu0fA1C_7tv5f-F9aGukYQZYScfilKpkV8g43sPhZ2QfSqxntBsnEKLdOgA6ICSySxQFnE3DUNl6TulmRY2bpP-miWomQ1wT=w80-h106-k-no
low,1028,Sparkling Image Car Wash,"6190 N Keystone Ave, Indianapolis, IN 46220",39.867987,-86.123143,4.4,1028,(317) 255-0800,ChIJwa4oXlpSa4gRO6USkfXFMlI,laser car wash,indianapolis,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcm0Hq9zijJSZhVGUiz6QfUmav_tBhKvQhyBHdox4xykX7NzxaHcC-ylhX18t5ITpXbOdXNRv9J-HHmWDD3BfDc2R6hd8JGXT2ZzrcR7x28B0T0Nsb3N8uJwHeVJyrEuG8SA4=w122-h92-k-no
low,1016,WOW Carwash - N. Rancho,"4330 N Rancho Dr, Las Vegas, NV 89130",36.2388423,-115.23085169999999,4.4,1016,(833) 969-9274,ChIJu5DF77rryIARA7D0JvpUFlU,laser car wash,las-vegas,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlmxjiUboOvXV6Hd6GxgwML65O_zw_THZtOPN8oiEdcOOmNTYYyRPZrUjpsSWQWdanwHTKsFR11vKvZ9lvQwEEswe48znAI64l9-NIGLnEBrXr5m7BoxeGEupNQ0Rt_0bc-CGk=w163-h92-k-no
low,1007,United Car Wash Club - Garden City,"32650 Ford Rd, Garden City, MI 48135",42.3254522,-83.36274379999999,4.8,839,(734) 744-7231,ChIJW1py4_NMO4gRmEFqe-CWviM,brushless car wash,detroit,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaAGI2dcwhKb-MbVelLLZjy9AVJyrXmIXGCPD_zN13hkuJmsCGDRfLsjOI-gw5CWHVxhvzD4GrHUH6dedBMwnfTwJw9WYT3fwz9Hvb1TdIDu1mZmFzre1KXTjqII4mMGFxZUBq=w80-h131-k-no
low,966,Sparkling Image Car Wash,"3716 Shadeland Ave, Indianapolis, IN 46226",39.824239299999995,-86.0466364,4,966,(317) 545-8166,ChIJVyprNYROa4gRDoRyRh-Bw9U,touchless car wash|laser car wash|brushless car wash,indianapolis,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH25w6L7GLOEEd0aO02exzjZQIz6LKFnW2Zh5FGKbj367GSUTx9NWT2ZD3Ic22WcnJpdwyOjFGXkFZbfPa6IVSP-5IigXdQ9oiENVsweJ9UsICzK14zhj8jwQ7g05lftLyaqfME=w80-h106-k-no
high,965,Woodlawn Car Wash - Touchless Automatic,"2300 Dr M.L.K. Jr St N, St. Petersburg, FL 33704",27.79321,-82.647066,3.3,386,(386) 409-1742,ChIJwaWNGGLhwogRHs6HROFrfvg,touchless car wash|laser car wash|brushless car wash,tampa,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHWcMY36l3yCWIP1SWmJcnppT3-5-3vE2aaq9abjihQZ56CPObK31ogDnQ_euh_JIAe8C7QL1NWzuMaDNYg-FulhJHtogdOAQk6UJwM0u-6SfuOLY0qEYAiPDpLjVlzPHqa10mZcA=w122-h92-k-no
low,958,Imperial Hand Car Wash,"69-03 Woodhaven Blvd, Rego Park, NY 11374",40.7136907,-73.8590287,3.5,958,(718) 897-7858,ChIJXwH4qnRfwokRR0dj1EZEFEo,touchless car wash|brushless car wash,new-york-city,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfauyxr0uy27fsb7GtcA8L-RONHiugviQ5QHKs0iNpLt19k6Y99Jusz_8vgpBe-pJUjx8rnLcBBOYijw5PzeG332rRlq7ZxkFdFfUYMCLA6LLPpf6AEspRCKXDpzI02N7HUt7heMEIzBY=w163-h92-k-no
high,945,"Super Shine Express Wash, Touch Free and Self Serve Car","8365 W McDowell Rd, Tolleson, AZ 85353",33.4647961,-112.2396162,4.2,378,(602) 726-2977,ChIJu7dy6tc_K4cRiBloCioLLmU,touchless car wash|laser car wash|brushless car wash,phoenix,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEatzgHKLXXB3tP5OIVq1xYrmzQmJJeoFR_BAOasiMJZdrT7aVh8DN5U4Uf7J9Ja7wbTHmjrXSA-nFq0o7ssH0Its2BUwlnfGeV6poZF2FpNvshOwToRT4dZD9F3EMxE7GVM64o4im1BkmL=w80-h106-k-no
low,933,Pelican Pointe Car Wash - Metairie Airline Hwy,"4231 Airline Dr, Metairie, LA 70001",29.975586999999997,-90.1745023,4.4,933,(504) 885-8694,ChIJJQoHR3awIIYRInuMhGgRSVo,touchless car wash|laser car wash|brushless car wash,new-orleans,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHClFyGrb-6EAVOYdgFjgdInCNNXZDnuTvAvvLtAA1TPnzukoaulWbTD1SjiwZ6lyuwTzCs91Aa1S9eg2TBGPdp8afFfeA_6MbQ1Jo6UC-WJarOEz-h-8eggYejwubpEgFDQK_xldwZfR0F=w115-h92-k-no
low,929,Wash Time Express Carwash,"12251 N Plano Rd, Dallas, TX 75243",32.9138285,-96.7007685,4.2,929,(972) 850-9480,ChIJYekMeTEeTIYRzsWPwbg4_5M,touchless car wash|laser car wash|brushless car wash,dallas-fort-worth,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFP-b9Wl7otpEOOF4Ola9F62_rh8iBLZ74HIo12p2NKlt8KhOxGXkEH4iz6jf_oawz37jKEQGmSZd8DhBaMLxFAsHJupuWKmO4VAs6xGA6EoiX2lWyOw-M3I5mXF1rSy3vpdUdJ=w122-h92-k-no
low,920,Key West Car Wash,"8910 S Main St, Houston, TX 77025",29.6889479,-95.4194041,4.6,767,(832) 519-9812,ChIJVXGTCSrBQIYRopN7XnKrIBg,touchless car wash|laser car wash|brushless car wash,houston,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDV5v6LB1yKBxJFSe43VqsdNH9DWQiad2B4G1Ir1jRT98N6BdFTJwWYknfMG00Or7qJW4-swx35QB7QT6OF9HTGAowMG-4jP8KFrHVa13gsUf_NOPofmGzxbpbJpR3KJ9c5w4=w80-h106-k-no
low,908,Soft Touch Car Wash Inc,"9233 4th Ave, Brooklyn, NY 11209",40.6173952,-74.0301729,3.9,908,(718) 354-8572,ChIJTakN5YlPwokRDcPK752QX2A,touchless car wash|laser car wash|brushless car wash,new-york-city,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrM7h0JudykvuZTvsu9ETbHDwF-95ZPJZdooEnhj44YpCwzIw3wQoOzrnayhn64OTheNgU8Hl8GpvDnMezzDmzzoZ-B4zblz97s67JQtGxwCeracgwfZI8wUUx7p5FSshLzrs=w80-h106-k-no
low,882,Pelican Pointe Car Wash - Jefferson,"5805 Jefferson Hwy, Elmwood, LA 70123",29.943126099999997,-90.1866616,4.8,735,,ChIJx7HuJPa6IIYR0ZRd-iTsaMo,touchless car wash|laser car wash,new-orleans,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsoW0ieFPDor33Tlxq_8o1Uccwu0o9Pun7dbdCOAOvPy1_v5z2wLs4XxjsSbPq77KyELAKFI7OqWFYK9VbMPEclOr7SeYSJQMM2r5V1MvMy8JNu0IGmOvHavY3xARO-BIeOflIBfdM0vsx=w115-h92-k-no
low,881,JetSplash Car Wash,"2730 Dan Ave, Lincoln, NE 68504",40.854534799999996,-96.6809612,4.5,734,(402) 420-7760,ChIJKapZ4ki5locR80Ng8jf6dDw,touchless car wash|brushless car wash,lincoln,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFo6l8g9xlurzhJqzOqhEL8jYXl-fdfn2NudtEyOKGYY-CCILcB7SPgv-fWQihlgmfmyLgNeqTOx0-qGZGSY5nAqa64N3Wou-A1w9k46_b9ii_B7ORUdy3JjSSqJrHzWL3zWV0oavwYV0Ei=w138-h92-k-no
low,880,Ultra Car Wash,"5712 Lawrenceville Hwy, Tucker, GA 30084",33.8790359,-84.1665191,4.7,733,(770) 285-1422,ChIJYdHwxHSl9YgRbFILhkrw12o,laser car wash|brushless car wash,atlanta,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAdKv2FsRcT1gJbytaGhjqjkkX7tDuZu9LNpjU31_ELVI_1E69aPfuD8eRtYiSb9NFBp8zX9O6YEi4n1WUbKAR7RTG1hpDwGFslM6x4wnxUt2YbyS8tkMpt4SdKJiJCWwQark_E9filTj-=w138-h92-k-no
low,877,GATE Express Carwash,"3510 Blanding Blvd, Jacksonville, FL 32210",30.271670099999998,-81.7358692,4.5,731,(904) 586-2730,ChIJyVVbBbm55YgR3xyekCWNOxE,touchless car wash,jacksonville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcxSS5EyqcGEL46KJp7tPMaRm4ZyrEdYZXiu_DWNRTPt9a6jNItrUwAjcplW-Sgm1xu8LQQV3KVBAOIWiANFwmTeK4elzAdIqj1CfEDN8A0mFK-GmQ6Jpp1HoU0MxvB3p-Cxo=w138-h92-k-no
low,860,Surf Thru Express Car Wash,"3847 W River Rd, Tucson, AZ 85741",32.3220285,-111.0463951,4.2,860,(520) 447-5142,ChIJJUFnnCB11oYRha8_i1njk_Y,touchless car wash|brushless car wash,tucson,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzChJoNhIkNO99xzJ5b7xXwOnWkdEcuI0fgZnOna59N1CYkAIwa3ObpfYOi0Rri1GrWXHxQG87TdTmJ92LfStBJLdH9NbpHQhK73w0oIltUhlLPWMxHlLMOnCbcgTkyQtaHEwj=w138-h92-k-no
low,847,Sam's Xpress Car Wash,"10701 Monroe Rd, Matthews, NC 28105",35.1282297,-80.73100319999999,4.4,847,(704) 563-3981,ChIJZ1wkJ1IhVIgRyeYcfpMnwbw,touchless car wash,charlotte,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNBUCsYVgWfK3evKRpDwVHF1CAwCtENt0voSK7EyMqQ_a2Oc6KZqFCp8miG6XXBFquoJJMFyQNfQqajbOw_zYTCkf7GqNHuS5DDT-2E812P0DEjnhFQ-2n864lSwTxPNnF5U8=w184-h92-k-no
high,828,BubbleBee Hand/Touchless CarWash Citrus heights,"6225 Binet Dr, Citrus Heights, CA 95621",38.6788761,-121.30418549999999,4.7,276,(916) 318-9935,ChIJZUO7ms3fmoARKSIrFvqqoi4,touchless car wash|laser car wash,sacramento,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHg_q0i_CTdDpyzXO0gTFdQzvGKUZJbpNTmYkgoKtz2pvXIPn_0Gn1-kfO_-lcjS3PpLyFpHJgui_cMxRwcpYwHOV8zCb7Io2MJ_7efIc_4nUgt1DB_O5_mKbkTdI39U-0TYbic9g=w80-h142-k-no
low,823,iWash,"491 Old Hickory Blvd, Brentwood, TN 37027",36.0404352,-86.74614849999999,4.6,686,(615) 752-4804,ChIJw2MQ-qt6ZIgRp182u5-SwbE,touchless car wash|laser car wash|brushless car wash,nashville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGionveZ3niF29wS6zZl5AHOjahGAKz-ZA6Rvt00XGiNJKrKTGQX93d8tchYtZZVdQDpQNbfm2L3-wd_-aVP0M-RkrlCXbibCshya8EQrkB9R468SJ-A017-M0QdpKjKedPq_fXNbAbO1f5=w122-h92-k-no
low,820,Car Wash USA Express,"2601 Hope Mills Rd, Fayetteville, NC 28306",34.9993998,-78.9669126,4.4,820,(910) 400-1920,ChIJCR2bDEkUq4kR0uAKQ32ORpg,touchless car wash|laser car wash,fayetteville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEV7_yKT-32-k5nNNCkaSjDWykfwi4zzoGYGXV5gbb-WcY4AB3AQVK0oYtLUXJaPPqVDIUWh5EqZtrrogZGoka4T1B7S1_IRJ7ov6qP7_NseToKdmSvjF589ff3UQdx_3IT_vBQ=w138-h92-k-no
low,817,Squeeky's Car Wash of St. Petersburg,"3264 Tyrone Blvd N, St. Petersburg, FL 33710",27.801262599999998,-82.7416514,4.5,681,(727) 436-9620,ChIJYeFBDMn8wogRAwTg7yUwbs8,touchless car wash,tampa,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGawZz-sXCEP89VoFmHz78f28z-A_Kp4QPRWOixbX1dwgFpeMPP6yQYVSLaUAWOhaUDSkjV8TND0tAzjStwhJAtpwiefJnncFoiNCnoNYcyjvG4y2w816LIHPNDcev8CauMJqG_Zg=w122-h92-k-no
low,808,Prestige Car Wash and Lube,"2306 W Kennedy Blvd, Tampa, FL 33609",27.944422199999998,-82.48352779999999,4.3,808,(813) 254-9800,ChIJra4U_XrDwogRVZfYRB-aG7g,touchless car wash|brushless car wash,tampa,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVtpR5nkGeDIUOX_EZX3BmL5OuM9YtgJC59wV9xBTs8Kr3fz_359OcEjAbC3quL3RXX94sbQpYjSyy5Liev5YkJXE6bVdqpsCNjWSwzEthDPtHFsjNoYExrGgQFGm7kngIAZg0UA=w163-h92-k-no
low,806,The Tube Car Wash,"6326 Illinois Rd, Fort Wayne, IN 46804",41.0752497,-85.2248391,4.3,806,(260) 494-6884,ChIJUSVVXOTmFYgRb3YMdiaWO0A,touchless car wash|laser car wash|brushless car wash,fort-wayne,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHH1jTHNfefl8ryc_ucOc1pqMwPz1YDy3sTDQ9uhVIr3FaTFJExaNdD-LHohWSEk8UeFwqnCAuG-gn-N9ynUmMuU_XDqwQTuYRdPi8StFdy_7VGmYi1ijHReMjWrJFM7iauRPc4Cg=w135-h92-k-no
