place_id,name,address,lat,lng,rating,reviews,phone,types,open_state,queriesMatched,metrosMatched,metrosMatchedCount,nameIsTouchless,firstFoundMetro,thumbnail
ChIJt2t3aEQn7IcRG7gbsgLoqO8,Laserwash of Urbandale,"3969 NW Urbandale Dr, Urbandale, IA 50322",41.6336352,-93.75676039999999,3.5,139,(515) 278-9274,Car wash,Open 24 hours,touchless car wash|laser car wash,des-moines,1,true,des-moines,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5E2sYR6OBfeGhHeXCTZvnwtGpM2GbzsWbQK3EdZ9Y_lxHUjNETAnTWgDTLLYUG2QNs1V49VtekHgbOc2sRAwnwQJ6t2LOr7hgvT23VzD-ta5vIvon6TQlAdb8SAfj3YR1DO_P=w122-h92-k-no
ChIJtRr3y6WNk4cRxhNkF7xY5dU,Tidal Wave Auto Spa | Car Wash,"11902 W Dodge Rd, Omaha, NE 68154",41.2636879,-96.09942339999999,4.3,133,(706) 558-6500,Car wash|Self service car wash,Open · Closes 8 PM,laser car wash|brushless car wash,omaha,1,true,omaha,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7aWaegH51I29uFIK_142zE00aDzcIAlguLzDvgZO0eyFmYTLpyzh6NQHGdDPn2AWtP_ySCOltKYgYc92aEHMMoTcdlSrVhtL2xmxsKzSM9EKESZ0XqoVxV0nkeJYMLBdcLS4=w80-h120-k-no
ChIJwXcw4zaRtocR2uNqzvVlhy4,Champion's Auto Spa,"11105 S Elm St, Jenks, OK 74037",36.002322899999996,-95.975517,3.5,129,,Self service car wash,Open 24 hours,touchless car wash,tulsa,1,true,tulsa,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGiq1vLecLQK_j3ScgSDXpBDEWtOQcc__uUJY8BIx2XE-xcT8QBzTa00KEPEG_TDowudac8aXGx1MBTCtpvpu-igG07zm4tiABigHz2TlqKhS3_5NtyYeF-rtRB_OoWm82QgrnP=w80-h106-k-no
ChIJZZ4ZfYwN04kRT3M3vBvDQqw,"Lutz's ""Simply Clean"" Touch Free Car Wash","144 French Rd, Cheektowaga, NY 14227",42.8686721,-78.74901,4.5,125,(716) 574-0900,Car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,buffalo,1,true,buffalo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKqJULRg7mq1PHaWmpC6v9dq4UNTuX-QhhPUYoGR_hCX-DjtiqrEg9Yp7G-K1pW5bqZfYFPPvKDzP9ZtvJbF3hXIZbzOgY_g4ACE6U2dyq1O9HEn3VGuzBxiMNtH016KAipSgj3g=w122-h92-k-no
ChIJv2mPa8lYNIgRhQU6YXu-LEI,LaserWash TouchFree,"5441 Steubenville Pike, McKees Rocks, PA 15136",40.4489862,-80.1243975,3.1,120,(800) 953-0598,Car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,pittsburgh,1,true,pittsburgh,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaOI9l05DCWthIvVbzIH0AMgtg9yugUcWkZZps27AEPfiQZyiZOTo2kzxefJ6HJzkO9Urp0mDB2iStOEla3k_j-QRzIoVczzmRT4mDOQbe8l2xAySBYUHXJKVAS0wFI2fvz5E=w80-h106-k-no
ChIJVSvRkboRaYgRHFR32_L12j8,Moby's Auto Spa,"8017 3rd Street Rd, Louisville, KY 40214",38.1264021,-85.7952435,3.8,111,(502) 445-0130,Car wash|Self service car wash,Open 24 hours,brushless car wash,louisville,1,true,louisville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgqyPRuDO7yzsyZPPg3kMvNTsBV5325dXpmS-5JSYBdeBnc-LjZFVRmomngrJnUJYAfpPISJBO9kyZEVVOrUyjw83v3_yTLNl4-enN5DR5LgRnimCCOenctAJO9HKW4httcFxm=w80-h106-k-no
ChIJY6yC2NC42YgRe_Kto4TR2Gw,Touch Free Car Wash,"Miami, FL 33174, United States",25.7611293,-80.3576583,4.1,106,,Car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,miami,1,true,miami,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEf0d1yY8GAidC2BGRyvVK8ojHUV89z47n_DdV6QLqGpq9kq9TF2M47i9M8GlZrOmCZ8K4bOATsCnKpo1kKyzP6kkJTrqWK3hmNcXshWfmYF4E7v6r_YKm06BTf2piPRdO4NX-0w=w122-h92-k-no
ChIJw-MOlz_pj4ARTjc-xL8lHp4,Bernard's Chevron Touchless Car Wash,"1051 Airway Blvd, Livermore, CA 94550",37.7034762,-121.81785529999999,4.1,95,(925) 606-0104,Car wash,Open 24 hours,laser car wash,stockton,1,true,stockton,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFCKNaz7FjeKkxB_6cfPHbrge53EF1n8CE57-ymPZY8Q_ofcYneJnh28O314ZI6EKtPsG3VfIlAMimri3gbHtcLmVw8LOI5I5KOmk_xMzfaRRGEv5JtrTpbX3bIL5lPDNHcZV2j0Q=w122-h92-k-no
ChIJYa8WGF-01okR1-1Sqw2hdzk,Chester's Laserwash,"619 W Broad St, Rochester, NY 14608",43.158618999999995,-77.626469,4,92,,Car wash,,laser car wash,rochester,1,true,rochester,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcBwTe7jjsO8Rpe9GQVLJ42Tmy3Nq_jZWzbbFoFre-dLyZMgOAPIiEBaI-K4_pA_fC0GlF5u3_RIrsPZr6uGdrVlaCIElCdOFtcsTY5A_uJII9LFpz7TJlcoEXNetXa6wc1j4=w80-h142-k-no
ChIJyTYS0E0VnlQRV6KlmFpQDd0,Elephant Touchless Car Wash,"625 WA-902, Medical Lake, WA 99022",47.5796539,-117.6748008,4.3,92,(509) 850-0714,Car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,spokane,1,true,spokane,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpYYlzWOu3mKqTrgfi66iKbFdBVn1upi5RSIsoFyIShxbvUFo7Yng3mpbUE9BP9CGElEFQVGxzaxfrsAWV9ydRKF6OVmki5nMxEM-9jjDMuw5p78G2WXgnnA6dq-cv6Olz-OCC=w91-h92-k-no
ChIJV66koUiPMIgRDCXYThfZZfU,Hometowne Laser Wash,"32721 Walker Rd, Avon Lake, OH 44012",41.4926465,-82.0172891,4.4,89,(440) 961-0556,Car wash|Self service car wash,Open 24 hours,laser car wash,cleveland,1,true,cleveland,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDoTTpbodaZk7lJEs3XWSi-wA9zoU6OGQ_5eA30zeHQbL-h-8OpziPQJDH_PRd-JV5jw--4mNadqQ-RxpFioRTFyWGixeFfVBOzwijNaWUs8SPozqQy7A1Ta1pbI9tfbne8RY=w92-h92-k-no
ChIJu0FqsrN7xVQRknsFEiDeeUc,Touchless Carwash,"1553 Williams Hwy, Grants Pass, OR 97527",42.421739099999996,-123.33229739999999,4.2,84,,Car wash,,touchless car wash|laser car wash|brushless car wash,grants-pass,1,true,grants-pass,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGUOhfG-k213BWWdA5cz-8w_1IS6-RV_NTS_cNooezD4OUR8wZ-Uj-in-aXOcYW9r4I2zGqbCH0ta3wFzLhKG-ZTdz30E-ZuDDYa29fMIJfvQCDvyIrRE9jcVOG7yvDpUe3B5j=w122-h92-k-no
ChIJ7419UUV5MogRrpL0uvOXfqA,Auto Spa,"5601 US-20, Erie, PA 16506",42.063228599999995,-80.1985397,4,80,(814) 835-1032,Car wash,Open 24 hours,laser car wash|brushless car wash,erie,1,true,erie,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGcZweVouuy6Wntn8SAad5wLEEV4HvpD59_C9VlACgRkWENMe8aPdhd7XOzcZMMJzmh8Pqh_B1GwSduot0F0bX4D1R4sLU8OZml6slkSLbYP0XsnZDp0PJgHzdKyGeX97fBGuPc=w122-h92-k-no
ChIJU3HXaPcj7IcRxfo8oNSeK24,Clive Laser Wash,"2195 NW 159th St, Clive, IA 50325",41.613782199999996,-93.8356733,3.8,76,(515) 216-0833,Car wash,Open 24 hours,touchless car wash|laser car wash,des-moines,1,true,des-moines,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2xPvAY7NmIIXlpxIOSAsQRUkIjHG4kzv-3XyO6Qd3E2fh-AVNnmtPZ3xENxurhxDCPIAObRQ9eXg_ehYWQfngbKhh57jhRA3uINgIlJMVOHlcgDlDo1IKCa6p4CPfRyuV0RBsQA=w122-h92-k-no
ChIJP_22rqr_uocR4xz36QyCS7c,Andover LaserWash,"1933 N Andover Rd, Andover, KS 67002",37.7206475,-97.135519,3.9,71,,Car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,wichita|rockford,2,true,wichita,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbb6akmlFJgVk0Taxs7NwuD8NIvFW2qWA9i1i6JWaTSjoG1Y0icyHY2FjCO8LmGSbzZeSy_iv_neLMvZ8mfVAofOOcK_LYuhUv2cjCg1zaJO1ixN-7FpAAf_RxU8CJk7Y0rt9CWg=w122-h92-k-no
ChIJwdz3THFiyIkRXCtjRHYifpA,Touchless Car Wash,"202 N Main St, York, PA 17403",39.8617676,-76.70392509999999,3,60,(717) 278-8507,Self service car wash,,touchless car wash|laser car wash|brushless car wash,york,1,true,york,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDH5QtWKonBedlN9s-DlwY9g5LnNw2lt6jbENnCigjCn4mZJmrJM8S3vFAc3dadirrfH-6dq3sBMBrXZV6rrJKoakRnohXRUvK7heIIq1kDf3QQZX3XH44DJ5uzXT917RWrtUAaA=w204-h92-k-no
ChIJvYdCUzbHMIgRqe-fcxjli08,Brunswick Laser Wash,"1856 Pearl Rd, Brunswick, OH 44212",41.2248094,-81.84195609999999,3.7,59,,Car wash,Open 24 hours,laser car wash,akron,1,true,akron,
ChIJUbvvsNbXJIgRg-mC5pl6jQY,Touch Free Car Wash,"St Clair Shores, MI 48080",42.4551734,-82.9119027,4.2,45,,Car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,detroit,1,true,detroit,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZo4CF4SLMOErCg96edRHSvM3qfFn3uKXZT57km0dIaopymjl2Hg78k7Eqv8b9-2yEH7ssg0pmsCJTxbjyvnk_o0dgQstUFa3pfytDAazFLBHB1zHhjla-3pHRJOhHrsm1FdCJ=w80-h106-k-no
ChIJtdFwHqvHMIgRK1ET-FjjZsI,Serpentini Laser Wash,"3880 Pearl Rd, Medina, OH 44256",41.1691472,-81.8620507,3.7,44,(330) 725-4588,Self service car wash,Open · Closes 6 PM,laser car wash,akron,1,true,akron,
ChIJv-OjRT_w2YkRvM_YxHaalu0,Lakeland Touchless Car Wash,"869 State Fair Blvd, Syracuse, NY 13209",43.0928523,-76.2428157,3.6,33,(315) 708-0359,Car wash,,touchless car wash|laser car wash|brushless car wash,syracuse,1,true,syracuse,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFngwdlMsmx_MxCk26A8wm6qs0_JDnJtE_-KPsLRyvuYZyQOOBxPtSonPsqv6c6lG062q_mUniHO7Nwm9EFZEygFhCio9HJGjdLJ97XSOhAmyeZIZcDkuYWFftD3EVqEix4YX4s=w122-h92-k-no
ChIJY5AvY8lJO4gRAXeFtDI342k,Touchless Car Wash,"Wick Rd, Taylor, MI 48180",42.2406151,-83.26919439999999,2.6,32,,Car wash,,touchless car wash|laser car wash,detroit,1,true,detroit,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFG45Fd8Apx_k6hJXxEGa5FoaxRx8SHTBFc8Xw_5sPXAKLnBtkkM5WMipcE6G4pDS4LD-HrYk2ZUOYUgWL3udscqNtuQDXpY9Xx_GTg0cZ6h6vFTV1YrbhwtKlkiHqBsjQbkKMS=w80-h106-k-no
ChIJoxs0XYtqZIgRmpj8jbG2ubU,Touchless Automatic,"Hermitage, TN 37076",36.1949981,-86.6163696,4.1,29,,Car wash,,touchless car wash|laser car wash|brushless car wash,nashville,1,true,nashville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkhkG-DwhF9umwpGp3ws0PcZx_9W9W5DcLzYRyXOItdEfIFWsQjiuQGGo-fP7_OgqWKIHS68i-mbZOWUN6BN3fy7ip0EjCKI37lMXYV1h4FoUyHEmKAWKR45WQRmw-EXD2Wvb8JQ=w122-h92-k-no
ChIJU1Sffnq90ocR0N5AOWlEmG8,Pks auto spa,"8519 AR-107, Sherwood, AR 72120",34.8323965,-92.2327172,4,28,,Car wash,Open 24 hours,touchless car wash,little-rock,1,true,little-rock,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEblIL_g_qP1uMRPdSJNgpb20B2CgGnhFKw1lmL0BJuzyKp1jXFIMVyT_Jk4kiTenig62mT0Gge3t71N-votauCu0bAdT-ZAdDMH4MH7nMMDNpwVUeUdWsjlH0IUgyr84K8iT0=w145-h92-k-no
ChIJt6AFX6_JjocRwzl-NMtfKfI,Advanced Auto Spa,"810 Gateway Ln, Tea, SD 57064",43.4594763,-96.82517639999999,3.5,26,(605) 214-5634,Car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,sioux-falls,1,true,sioux-falls,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGRA_yBUoy2euPrP4H5qzxjUpbX2j5rNNhnrvLTMY0sGE1DtYy0MagUb63EFe3_RmoxlMUt-vO8fdJjIxwil25BvfLAKiXzkLz-XW7hTVeF-m_rlGU2rcEVv4cXie2sh6-oExh=w122-h92-k-no
ChIJZ3tqYABLO4gRQ8Ejegh7W0I,Z’s Touchless Carwash,"23955 W Warren St, Dearborn Heights, MI 48127",42.341097,-83.2725099,4.1,25,,Car wash,,touchless car wash|laser car wash|brushless car wash,detroit,1,true,detroit,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUUXfDyQ3054cUKcoJs82JKnoVkWHOhsEOqmy0kb6tYgdeK95U5N6W48_DeJvEEVIxbR1p6XlQfvQUobzdA2qFeSfk5fH7G_7RnvnGmeqIkv6iWaGYNofQQzFho2KJSVA--1058Bmn9wGb=w204-h92-k-no
ChIJxz8jKth5j4AR4cCUPgZt36o,Touch Free Wash,"512 El Camino Real, San Bruno, CA 94066",37.623715,-122.4126809,4.1,25,,Car wash,Closed · Opens 9 AM,laser car wash,san-francisco,1,true,san-francisco,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHeC6X3AQCWbJc2wvFAvLucq0vaob4WSpHT1ObD-V8uPmt68fdIaEhYz4ZIEVDG5QBFQTfCPubflcfq0drJGliYuLNZHg2CIquVvaNJAOnuLJxZzy31kML6XVltvxkVctqmWRyR=w122-h92-k-no
ChIJVyz0ly9rq4kRZStcXwneswE,Laserwash,"1899 Skibo Rd, Fayetteville, NC 28303",35.0710671,-78.9648371,4.1,25,(910) 864-2129,Car wash,Open · Closes 8 PM,touchless car wash|laser car wash|brushless car wash,fayetteville,1,true,fayetteville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFz9LwqOiHZEVe3XWCAFeNTCbKuCIX4J3JlgyF0D3d3rbPC9H-4n3jxHM9fvpYtjpWvF477dKcrkjfKFWSopCN0UczHwy0aou2WW9DMG86_PugjjsryPX-ofV5lpb0KFUqpSAHf=w80-h106-k-no
ChIJvws5YbyROIgRCU_C6tnUVtM,Mr. Sudz Touchless Car Wash - W Broad.,"5560 W Broad St, Columbus, OH 43228",39.9519994,-83.14851019999999,4.1,24,(614) 881-5215,Car wash,Open 24 hours,touchless car wash|laser car wash,columbus,1,true,columbus,https://lh3.googleusercontent.com/gps-cs-s/APNQkAExhFimRLMuSZEX2kb-E30Qg4BCL_uRcBa0CMIKfuZB264aGds4qpuKEJWsOkOdqE5FKVLfpVzup25u1wprB4LI84lVI6RiyPxkFunvrEUuskLpZkxU4rFGE3ocKiFNTzVo_e3pFx906b7b=w80-h100-k-no
ChIJYQ_Wb41L5IkRuB8kgesGCFI,Touch Free Car Wash,"857 Bald Hill Rd, Warwick, RI 02886",41.7151132,-71.4883874,2.4,22,,Car wash,,brushless car wash,providence,1,true,providence,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBdY3A57nDqRBlglta6DQsUzo4EBme2t7rSMbjFoNbTI2gY3LeQI4rePRa_p4O2S63KoM1PGyX52dzEhU_4kFs36z1t4YXHEDRf7NZMYyOrEghfWqxJa-ii6QVi7WZZCV5ppU=w80-h142-k-no
ChIJybO-R6Tu0ocRt1Gkhmg8ins,Touchless Automatic,"3121 S 2nd St, Cabot, AR 72023",34.9476687,-92.0599787,3.2,22,,Car wash,,laser car wash,little-rock,1,true,little-rock,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAre6djCAaOSkEb2ad558WlRKpSPuAfwmNtd3VIiPyN0AK3H8IOMpHhpyroxmDgcnru3k1fQxgD7OhY0aKFWG0bPJIYcflWjlMTKcjE94rLPEgTq-q8P2wgGTIMNcI06ToBt0V=w80-h106-k-no
ChIJb4sLzzYR24gRppbDMlVEcGs,Touchfree Car Wash,"10860 Miromar Outlet Dr, Estero, FL 33928",26.4365421,-81.7713739,3,21,,Car wash,Open now,laser car wash,fort-myers,1,true,fort-myers,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYcfvugm6G06_3bLNavHWvGTaaQo9O7sMEDZP0Gr46dwsIseEqT44Iq2Z5Y-0LDUnZCn-vP8ku2wVOy3rtTauHK-UqB3GJbUFbj_rivjL0mcId7Nob9XmCU3PxZxSLpXQeM6afOTtPcp0x=w80-h177-k-no
ChIJXw7rbkMhVIgRGrprNVK6_q4,A-Bay Laserwash,"1906 Sardis Rd N, Charlotte, NC 28270",35.1404826,-80.73429349999999,4.6,18,(704) 339-0234,Self service car wash,Open · Closes 8 PM,laser car wash,charlotte,1,true,charlotte,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMUk00UfGxAC71HonrVYR8aS8SdUEX3Sep2jD-jXxXKtjv50lGXnYs1ywMGIHoVjJ5NPwCo2JdUBVBrMrgGobygn1QtG7Qk1DE8q2v3-aQGSTFpqsoyRJZ3jcZEbT1IK7R0Gm2bQ=w122-h92-k-no
ChIJVbw3LomuGYgRUB5gKSuUKto,Automatic Laserwash,"1201 Walker Ave NW, Grand Rapids, MI 49504",42.9821485,-85.6979613,3.9,18,,Car wash,Open now,laser car wash|brushless car wash,grand-rapids,1,true,grand-rapids,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_qaDpXCxBggSD4X5fXG_ETHGweo8YVSpTecCoRhGkFJ62xP5x5tqxCANWAb86Xy-ParOwqs9esRyKb9ghNNQT4mTgl5x6U-BnydZmrAJSUEthW2BdoVJ1im1-SRRcLowK_TIVBg=w92-h92-k-no
ChIJPQzgbRy0RIYRmxEZwcHdbQg,Laser Wash,"E Riverside Dr, Austin, TX 78741",30.2250528,-97.7026233,2.3,18,,Car wash,Open 24 hours,laser car wash,austin,1,true,austin,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGih3tgOfXh38J-WFxzHwjL1QWHqPptlOW91nVxCzi9dtJmQeHSbsg41UYZQwhZI6RO2SzsTHVBri4b0HQiub4FheaRDsmyPskqJT7cMLGodkELI9gOETq96ZkVk-8LBDO11auc=w80-h106-k-no
ChIJtVUaHw-A5IkR4bOE4H8un50,Touchless Laser Wash,"Norwood, MA 02062",42.2099876,-71.1846412,3.5,17,(781) 762-8280,Car wash,Open 24 hours,laser car wash,boston,1,true,boston,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nGnAs4HGmAdwZgxC1d1IVw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=42.01907&pitch=0&thumbfov=100
ChIJ-WPULk3Jj4ARvhfSzWqLhPs,Auto Spa Car Wash,"Milpitas, CA 95035",37.404646899999996,-121.9022328,3.1,17,,Car wash,Open · Closes 10 PM,touchless car wash,san-jose,1,true,san-jose,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHqVBGrQ8XnAH4eaCwLGLvil1NxLWCi2pijj-fwzP7fCUl2v7muvjVIYCgZyLA_mwzPMqHVGmyPVRisnzJNrB0ry4SXLLRJeMh37zCF8cqu928rgItUvw831YDj3-YU8remyxZtw=w122-h92-k-no
ChIJfb6hIxW_2YgRgqyKoWJGkSA,Touch Free Car Wash,"Miami, FL 33175",25.748040399999997,-80.39041019999999,3.6,15,,Car wash,,laser car wash,miami,1,true,miami,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFL1dPVmrgRplA3FcGFKdECcgRf3wr_qzkL3AdGatx-mdfGxXfggqQNjSLYtUANU34lEzlRvL6ljHb2W5z4xCz4jhACOoBvVz-PtvmYUyZGvUNygQADgIYQIhQ0ALR9GJav4wYSNA=w204-h92-k-no
ChIJTbVRQkFhhYARGme0ncw-wLU,Laserwash,"1601 Tice Valley Blvd, Walnut Creek, CA 94595",37.8845254,-122.0779522,4.5,15,,Car wash,,laser car wash,san-francisco,1,true,san-francisco,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKu6TaUCYu5JnmIfEJpFesQcBdgD_Q28KINRRS15o8U-Jh1bxE9Z4Poz7QaD5AeOQfn6ollCQKjosrtcOyFir6uGrvxI3bXm9lAhjN1U05-vp-lqzwYyInGoBxzqY7qiE5LWYsYmmRU2M=w80-h106-k-no
ChIJt9I-8RNVkFQRtTryZEMHPJ4,Touch Free Automatic Wash,"S Sprague Ave, Tacoma, WA 98405",47.249469,-122.4625492,3.2,15,,Car wash,,laser car wash|brushless car wash,tacoma,1,true,tacoma,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHjqEthAmPRvFGn3ImMCKYJmUR-aIBNwoWhSvcA_sbZ3QD_o2Kihy8ulL6wmg6Z-E0TNit3-D2S3GjEpOGU94IY7DhmEgF2oIQC9EkBPlikUGTbqOfEQ2iG8AkQR50kJNljvExo=w122-h92-k-no
ChIJWUZOpiTHmoAR3jzqMVKm9s4,Touchless Car Wash,"9198 Elk Grove Florin Rd, Elk Grove, CA 95624",38.423880499999996,-121.37253799999999,4.3,14,,Car wash,Open 24 hours,laser car wash,sacramento|stockton|modesto,3,true,sacramento,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYdyd4RimoGiN_xXI9AxlcX9Gtv6XmNkyo5BYNCom1XUM2X5PMbbYwcmSjLH4_30KJ7jBsOpk2jVTfQ8PzolhtM5m0guYXex0ytxpotXei46LyuHeNLM3PIh_eN5JRGsXcB-c_=w80-h106-k-no
ChIJNV5Qe7t13okRn6ynmzC9Q68,Clean2o Touchfree Car Wash,"29 New Karner Rd, Albany, NY 12203",42.7024726,-73.8824386,4.2,13,(518) 783-8100,Car wash,Open · Closes 12 AM,touchless car wash|laser car wash|brushless car wash,albany,1,true,albany,
ChIJy5PxikEQ3okRMHACGnCfLt8,Laser Wash,"4th St, Waterford, NY 12188",42.7910063,-73.67872659999999,2.8,11,,Car wash,,laser car wash,albany,1,true,albany,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P5pn8y9wUYKgf-WF0LJeoA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=118.31261&pitch=0&thumbfov=100
ChIJGfbr80MsO4gRh1RynJqY9cg,Super Wash Touchfree,"Eugenie St W, Windsor, ON N8X 4Y6, Canada",42.2856707,-83.0195729,3.1,11,,Car wash,,touchless car wash,detroit,1,true,detroit,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGh_s6uSwOv1aSnG1xSld5qhTph0DlVT3bQw5CLnF5HbRXLSCgk_4SwhbdTk8Uyn6l4rDGydaGjDgvsq1lCFiq5MwupGehFk1eQCRO23ZSYkd_E67jK_rZ3ex_wh3emaTQo53Ippg=w80-h106-k-no
ChIJyeR7QxxZXIYRChoTyQOoJGg,Touchless Car Wash,"3178 S Zarzamora St, San Antonio, TX 78225",29.391854199999997,-98.5319708,3.5,11,,Car wash,,touchless car wash|laser car wash|brushless car wash,san-antonio,1,true,san-antonio,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FlhvXjKiosB5FOp0bt71KQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=136.59053&pitch=0&thumbfov=100
ChIJW68sIR5y3okRJA2QUW1TMP8,Greco's Laser Wash,"1745 Chrisler Ave, Schenectady, NY 12303",42.7891117,-73.9360615,3.8,9,(518) 982-0011,Car wash,,laser car wash,albany,1,true,albany,https://lh3.googleusercontent.com/gps-cs-s/APNQkAERQOc_TuVebU3LSsq6D2F6R9TWkyU9aFDI2KwqZ_qbq0KJZctsxonuRlsHu-ySqeTqrngCiLlI2nRng7TaRg_t892JPkwD3j_4lT1ufQ96Midm_ZS911YVsXmHZKNGFxK6NKQL=w122-h92-k-no
ChIJVaWsniEZBYgRg6yoTc3tgYg,Car Wash Touchless,"1052 E North Ave, Milwaukee, WI 53212",43.060645199999996,-87.8982099,2.5,8,,Car wash,,touchless car wash|laser car wash,milwaukee,1,true,milwaukee,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5F-4F_m9-pg66PWtsJ4EvrfAanSnkO_a2nFlLvcNuSJSLrF4FiL69I79avEtv28SGvKJlxtmSkJmDZ6ELBYXyIUAA30U5PnomXgyWmcYeP80d3AlDUHNpkNMPI8IRDAK5YRuO=w122-h92-k-no
ChIJuRQbanTACIgRNTX2tKQ_YfY,Touchless Automatic Car Wash,"Pershing Ave, Rockford, IL 61109",42.2287137,-89.0719852,2,7,,Car wash,Open now,touchless car wash|laser car wash|brushless car wash,rockford,1,true,rockford,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SHfOqDtK9pWGYxPqH9uTwQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=46.34679&pitch=0&thumbfov=100
ChIJi6WXD7n35okRXAhYrktJNRg,Touchless Automatic,"373 Talcottville Rd, Vernon, CT 06066",41.8430146,-72.4885591,3.8,6,,Car wash,,laser car wash|brushless car wash,hartford,1,true,hartford,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEuxRR8AkOGGpg5Y_YunJtVNIkgMMSqW_1zwEWhXuvAYe3GfFomZSuEAzNMWteehHDTnwnt2iawBGRJedodkkTwLLnytzr1QDb1u-6UkfT7thhow2Tba9eP74kuyFzcD2x5OO9HnQ=w80-h142-k-no
ChIJCzHIeB8L3okRhlRMwuu0EPc,Clean2o Touchfree Car Wash,"339 Southern Blvd, Albany, NY 12209",42.631413599999995,-73.7752349,5,6,(518) 783-8100,Car wash,Open now,touchless car wash|laser car wash|brushless car wash,albany,1,true,albany,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEuMx58wD8NF5i6gbgv4EPCVsFB-SlmLOsJ3zxfEcnkypPRtmzRYbN0PAcaQb_hKSNE4anPmAPkRYasvoW7bNHDeS_6e8EkYb3PEcu9HrJLvfYTeXrFK10vzOZR_YFZz2ttJs1eg6IfHO0=w80-h106-k-no
ChIJy0OO0z1Y54YRTQw_yuqoZ3Y,24 Hr Touchless Car Wash,"El Paso, TX 79902",31.7921819,-106.50857219999999,3.5,6,,Car wash,,laser car wash|brushless car wash,el-paso,1,true,el-paso,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CZDWYSk6627wq_auB438oQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=274.6225&pitch=0&thumbfov=100
ChIJt2lr0CramoARD2qyhuSr9Wk,Touch Free Wash,"2500 Fulton Ave, Sacramento, CA 95821",38.6111362,-121.4008746,3.7,6,,Car wash,,laser car wash,sacramento,1,true,sacramento,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1mC-qldFOE0lHDnFPTNal-Tbi-h0B31C6a6u6SVHQ8n4UaGh410k673JRZJVXO10bP_8ZvJuqLsctlMxyoydhSVbBCs6Q4B4qMdkIN2Z9VxVHZuyUwUUE1cV0UnGwryh9yQHrzbQBeFNL=w122-h92-k-no
